"species_nr","code","wetnaam","nednaam","aangevuld"
"20546","CHEIINS","Cheilymenia insignis","Harig borstelbekertje","0"
"20547","CHEILAC","Cheilymenia lacteoalba","Melkwit borstelbekertje","0"
"20548","CHEIOLI","Cheilymenia oligotricha","Dottergeel borstelbekertje","0"
"20549","CHEIPUL","Cheilymenia pulcherrima","Fraai borstelbekertje","0"
"20550","CHEIRAR","Cheilymenia raripila","Blond borstelbekertje","0"
"20551","CHEIRUB","Cheilymenia rubra","Rood borstelbekertje","0"
"20552","CHEISTE","Cheilymenia stercorea","Mestborstelbekertje","0"
"20553","CHEITHE","Cheilymenia theleboloides","Compostborstelbekertje","0"
"20554","CHLO-SP","Chlorociboria species","Kopergroenbekerzwam","0"
"20556","CHLOAE+","Chlorociboria aeruginosa s.l.","Chlorociboria aeruginosa s.l.","1"
"20557","CHLOAEA","Chlorociboria aeruginosa s.s.","Grootsporige kopergroenbekerzwam","0"
"20555","CHLOAER","Chlorociboria aeruginascens","Gewone kopergroenbekerzwam","0"
"20558","CHLR-SP","Chlorophyllum species","Chlorophyllum species","1"
"20559","CHLRMOL","Chlorophyllum molybdites","Groenspoorparasolzwam","0"
"20560","CHLS-SP","Chloroscypha species","Moorschijfje","0"
"20561","CHLSSAB","Chloroscypha sabinae","Jeneverbesmoorschijfje","0"
"20562","CHLSSEA","Chloroscypha seaveri","Thujamoorschijfje","0"
"20563","CHOD-SP","Chondrostereum species","Korstzwam p.p","0"
"20564","CHODPUR","Chondrostereum purpureum","Paarse korstzwam","0"
"20571","CHRG-SP","Chroogomphus species","Spijkerzwam p.p.","0"
"20572","CHRGRUT","Chroogomphus rutilus","Koperrode spijkerzwam","0"
"20565","CHRI-SP","Christiansenia species","Galzwam","0"
"20566","CHRIMYC","Christiansenia mycetophila","Collybiagalzwam","0"
"20567","CHRIPAL","Christiansenia pallida","Huidjesgalzwam","0"
"20568","CHRITUM","Christiansenia tumefaciens","Tumorgalzwam","0"
"20569","CHRM-SP","Chromocyphella species","Chromocyphella species","1"
"20570","CHRMMUS","Chromocyphella muscicola","Mosschelpje","0"
"20573","CIBO-SP","Ciboria species","Mummiekelkje","0"
"20574","CIBOACE","Ciboria acerina","Gagelmummiekelkje","0"
"20575","CIBOALN","Ciboria alni","Elzezaadmummiekelkje","0"
"20577","CIBOAMA","Ciboria americana","Kastanjemummiekelkje","0"
"20576","CIBOAME","Ciboria amentacea","Elzekatjemummiekelkje","0"
"20578","CIBOASC","Ciboria aschersoniana","Zeggemummiekelkje","0"
"20579","CIBOBAT","Ciboria batschiana","Eikelbekertje","0"
"20580","CIBOBET","Ciboria betulae","Berkezaadmummiekelkje","0"
"20581","CIBOCAU","Ciboria caucus","Populieremummiekelkje","0"
"20582","CIBOCOR","Ciboria coryli","Hazelmummiekelkje","0"
"20583","CIBORUF","Ciboria rufofusca","Zilversparmummiekelkje","0"
"20584","CIBOVIR","Ciboria viridifusca","Elzepropmummiekelkje","0"
"20585","CIBR-SP","Ciborinia species","Knolkelkje p.p.","0"
"20586","CIBRCAN","Ciborinia candolleana","Eikeknolkelkje","0"
"20587","CILI-SP","Ciliolarina species","Ciliolarina species","1"
"20588","CILILAR","Ciliolarina laricina","Ciliolarina laricina","1"
"20589","CIST-SP","Cistella species","Rijpkelkje","0"
"20590","CISTACU","Cistella acuum","Dennerijpkelkje","0"
"20591","CISTFUG","Cistella fugiens","Fragiel rijpkelkje","0"
"20592","CISTGRE","Cistella grevillei","Plat rijpkelkje","0"
"20593","CISTINC","Cistella incrustata","Cistella incrustata","1"
"20594","CISTPIN","Cistella pinicola","Cistella pinicola","1"
"20595","CISTTEU","Cistella teucrii","Cistella teucrii","1"
"20620","CLAA-SP","Clavariadelphus species","Clavariadelphus species","1"
"20621","CLAAPIS","Clavariadelphus pistillaris","Reuzenknotszwam","0"
"20635","CLAB-SP","Clavulinopsis species","Clavulinopsis species","1"
"20636","CLABCOR","Clavulinopsis corniculata","Sikkelkoraalzwam","0"
"20637","CLABFUS","Clavulinopsis fusiformis","Bundelknotszwam","0"
"20638","CLABHE+","Clavulinopsis helveola s.l.","Clavulinopsis helveola s.l.","1"
"20639","CLABHEL","Clavulinopsis helveola s.s.","Gele knotszwam","0"
"20640","CLABHOL","Clavulinopsis holmskjoldii","Grauwe sikkelkoraalzwam","0"
"20642","CLABL,B","Clavulinopsis laeticolor","Clavulinopsis laeticolor","1"
"20643","CLABL,L","Clavulinopsis laeticolor","Clavulinopsis laeticolor","1"
"20641","CLABLAE","Clavulinopsis laeticolor","Fraaie knotszwam","0"
"20645","CLABLUA","Clavulinopsis luteoochracea","Okergele knotszwam","0"
"20644","CLABLUT","Clavulinopsis luteoalba","Verblekende knotszwam","0"
"20646","CLABMIC","Clavulinopsis microspora","Clavulinopsis microspora","1"
"20647","CLABSUB","Clavulinopsis subtilis","Bleke sikkelkoraalzwam","0"
"20648","CLABVER","Clavulinopsis vernalis","Lenteknotszwam","0"
"20622","CLAC-SP","Claviceps species","Moederkoren","0"
"20623","CLACMIC","Claviceps microcephala","Pijpestrootjemoederkoren","0"
"20624","CLACNIG","Claviceps nigricans","Waterbiesmoederkoren","0"
"20625","CLACPU+","Claviceps purpurea s.l.","Claviceps purpurea s.l.","1"
"20626","CLACPUR","Claviceps purpurea s.s.","Echt moederkoren","0"
"20627","CLACWIL","Claviceps wilsonii","Liesgrasmoederkoren","0"
"20630","CLAL-SP","Clavulina species","Koraalzwam p.p.","0"
"20631","CLALCIN","Clavulina cinerea","Asgrauwe koraalzwam","0"
"20632","CLALCO+","Clavulina coralloides s.l.","Clavulina coralloides s.l.","1"
"20633","CLALCOR","Clavulina coralloides s.s.","Witte koraalzwam","0"
"20634","CLALRUG","Clavulina rugosa","Rimpelige koraalzwam","0"
"20628","CLAR-SP","Clavicorona species","Kroonknotsje","0"
"20629","CLARTAX","Clavicorona taxophila","Wit kroonknotsje","0"
"20599","CLAS-SP","Claussenomyces species","Geleischijfje","0"
"20600","CLASATR","Claussenomyces atrovirens","Zwartgroen geleischijfje","0"
"20601","CLASPRA","Claussenomyces prasinulus","Bleekgroen geleischijfje","0"
"20596","CLAT-SP","Clathrus species","Clathrus species","1"
"20597","CLATARC","Clathrus archeri","Inktviszwam","0"
"20598","CLATRUB","Clathrus ruber","Traliestinkzwam","0"
"20602","CLAV-SP","Clavaria species","Knotszwam p.p.","0"
"20603","CLAVARG","Clavaria argillacea","Heideknotszwam","0"
"20604","CLAVAST","Clavaria asterospora","Witte sterspoorknotszwam","0"
"20605","CLAVCHR","Clavaria chrysenteron","Goudvleesknotszwam","0"
"20606","CLAVDAU","Clavaria daulnoyae","Grijze knotszwam","0"
"20607","CLAVFAL","Clavaria falcata","Spitse knotszwam","0"
"20608","CLAVFRA","Clavaria fragilis","Wormvormige knotszwam","0"
"20609","CLAVFUM","Clavaria fumosa","Rookknotszwam","0"
"20610","CLAVGRE","Clavaria greletii","Donkere knotszwam","0"
"20611","CLAVINC","Clavaria incarnata","Zonnegloedknotszwam","0"
"20612","CLAVKRI","Clavaria krieglsteineri","Leemknotszwam","0"
"20614","CLAVPUA","Clavaria pulvinaris","Dwergknotszwam","0"
"20613","CLAVPUL","Clavaria pullei","Zwartbruine knotszwam","0"
"20615","CLAVRAV","Clavaria ravida","Clavaria ravida","1"
"20616","CLAVSTE","Clavaria stellifera","Roze sterspoorknotszwam","0"
"20617","CLAVSTR","Clavaria straminea","Strogele knotszwam","0"
"20618","CLAVSUB","Clavaria subfalcata","Groezelige knotszwam","0"
"20619","CLAVTEN","Clavaria tenuipes","Brandplekknotszwam","0"
"20649","CLIA-SP","Climacocystis species","Climacocystis species","1"
"20650","CLIABOR","Climacocystis borealis","Noordelijke buisjeszwam","0"
"20696","CLIP-SP","Clitopilus species","Molenaar","0"
"20697","CLIPDAA","Clitopilus daamsii","Grootsporige schelpjesmolenaar","0"
"20698","CLIPFAS","Clitopilus fasciculatus","Toefige molenaar","0"
"20699","CLIPHO+","Clitopilus hobsonii s.l.","Clitopilus hobsonii s.l.","1"
"20700","CLIPHOB","Clitopilus hobsonii s.s.","Gewone schelpjesmolenaar","0"
"20701","CLIPPRU","Clitopilus prunulus","Grote molenaar","0"
"20702","CLIPRHO","Clitopilus rhodophyllus","Oortjesmolenaar","0"
"20704","CLIPS;I","Clitopilus scyphoides v. intermedius","Clitopilus scyphoides v. intermedius","1"
"20705","CLIPS;S","Clitopilus scyphoides v. scyphoides","Clitopilus scyphoides v. scyphoides","1"
"20703","CLIPSCY","Clitopilus scyphoides","Kleine molenaar","0"
"20651","CLIT-SP","Clitocybe species","Trechterzwam p.p.","0"
"20652","CLITAGR","Clitocybe agrestis","Bleke veldtrechterzwam","0"
"20653","CLITALB","Clitocybe albofragrans","Witte anijstrechterzwam","0"
"20654","CLITALE","Clitocybe alexandri","Dikke trechterzwam","0"
"20655","CLITALN","Clitocybe alnetorum","Clitocybe alnetorum","1"
"20656","CLITAMA","Clitocybe amarescens","Mesttrechterzwam","0"
"20657","CLITAUG","Clitocybe augeana","Bleekgrijze weidetrechterzwam","0"
"20658","CLITBAR","Clitocybe barbularum","Duinmostrechterzwam","0"
"20659","CLITCAN","Clitocybe candicans","Kleine bostrechterzwam","0"
"20660","CLITCLA","Clitocybe clavipes","Knotsvoettrechterzwam","0"
"20661","CLITCOS","Clitocybe costata","Geribbelde trechterzwam","0"
"20662","CLITDI+","Clitocybe diatreta s.l.","Clitocybe diatreta s.l.","1"
"20663","CLITDIA","Clitocybe diatreta s.s.","Vaalroze trechterzwam","0"
"20664","CLITDIT","Clitocybe ditopa","Kleinsporige trechterzwam","0"
"20665","CLITFOE","Clitocybe foetens","Stinkende trechterzwam","0"
"20666","CLITFRA","Clitocybe fragrans","Slanke anijstrechterzwam","0"
"20667","CLITGEO","Clitocybe geotropa","Grote trechterzwam","0"
"20668","CLITGIB","Clitocybe gibba","Slanke trechterzwam","0"
"20669","CLITGLA","Clitocybe glareosa","Bruinrode duintrechterzwam","0"
"20670","CLITHOU","Clitocybe houghtonii","Adonistrechterzwam","0"
"20671","CLITINO","Clitocybe inornata","Krulzoomtrechterzwam","0"
"20675","CLITM;A","Clitocybe metachroa v. aquosoumbrina","Clitocybe metachroa v. aquosoumbrina","1"
"20676","CLITM;M","Clitocybe metachroa v. metachroa","Clitocybe metachroa v. metachroa","1"
"20672","CLITMAR","Clitocybe marginella","Bleekrandtrechterzwam","0"
"20673","CLITME+","Clitocybe metachroa s.l.","Clitocybe metachroa s.l.","1"
"20677","CLITMEA","Clitocybe metachroides","Donkere trechterzwam","0"
"20674","CLITMET","Clitocybe metachroa s.s.","Tweekleurige trechterzwam","0"
"20679","CLITN;A","Clitocybe nebularis v. alba","Clitocybe nebularis v. alba","1"
"20680","CLITN;N","Clitocybe nebularis v. nebularis","Clitocybe nebularis v. nebularis","1"
"20678","CLITNEB","Clitocybe nebularis","Nevelzwam","0"
"20682","CLITO;F","Clitocybe odora v. fallax","Clitocybe odora v. fallax","1"
"20683","CLITO;O","Clitocybe odora v. odora","Clitocybe odora v. odora","1"
"20681","CLITODO","Clitocybe odora","Groene anijstrechterzwam","0"
"20684","CLITPHA","Clitocybe phaeophthalma","Spieringtrechterzwam","0"
"20685","CLITPHY","Clitocybe phyllophila","Grote bostrechterzwam","0"
"20686","CLITRIV","Clitocybe rivulosa","Giftige weidetrechterzwam","0"
"20687","CLITSIN","Clitocybe sinopica","Brandplektrechterzwam","0"
"20688","CLITSQU","Clitocybe squamulosa","Fijnschubbige trechterzwam","0"
"20690","CLITSUA","Clitocybe subbulbipes","Vliertrechterzwam","0"
"20689","CLITSUB","Clitocybe subalutacea","Bleke trechterzwam","0"
"20691","CLITSUC","Clitocybe subcordispora","Vage trechterzwam","0"
"20693","CLITTRA","Clitocybe truncicola","Stronktrechterzwam","0"
"20692","CLITTRU","Clitocybe trullaeformis","Grauwe trechterzwam","0"
"20694","CLITVER","Clitocybe vermicularis","Clitocybe vermicularis","1"
"20695","CLITVIB","Clitocybe vibecina","Gestreepte trechterzwam","0"
"20742","COLM-SP","Columnocystis species","Columnocystis species","1"
"20743","COLMABI","Columnocystis abietina","Viltkorstzwam","0"
"20735","COLP-SP","Colpoma species","Colpoma species","1"
"20736","COLPQUE","Colpoma quercinum","Colpoma quercinum","1"
"20737","COLT-SP","Coltricia species","Tolzwam","0"
"20738","COLTCIN","Coltricia cinnamomea","Zijdetolzwam","0"
"20739","COLTCON","Coltricia confluens","Plakkaattolzwam","0"
"20740","COLTPE+","Coltricia perennis s.l.","Coltricia perennis s.l.","1"
"20741","COLTPER","Coltricia perennis s.s.","Echte tolzwam","0"
"20706","COLY-SP","Collybia species","Collybia","0"
"20707","COLYACE","Collybia acervata","Collybia acervata","1"
"20708","COLYAM+","Collybia amanitae s.l.","Collybia amanitae s.l.","1"
"20709","COLYAMA","Collybia amanitae s.s.","Dwergcollybia","0"
"20710","COLYAQU","Collybia aquosa","Vroeg eikebladzwammetje","0"
"20712","COLYB;A","Collybia butyracea v. asema","Gewone botercollybia","0"
"20713","COLYB;B","Collybia butyracea v. butyracea","Roodbruine botercollybia","0"
"20711","COLYBUT","Collybia butyracea","Botercollybia","0"
"20714","COLYCON","Collybia confluens","Bundelcollybia","0"
"20715","COLYCOO","Collybia cookei","Okerknolcollybia","0"
"20716","COLYDIS","Collybia distorta","Rossige collybia","0"
"20717","COLYDR+","Collybia dryophila s.l.","Collybia dryophila s.l.","1"
"20718","COLYDRY","Collybia dryophila s.s.","Eikebladzwammetje","0"
"20719","COLYERY","Collybia erythropus","Kale roodsteelcollybia","0"
"20720","COLYFUS","Collybia fusipes","Spoelvoetcollybia","0"
"20721","COLYHAR","Collybia hariolorum","Bleke collybia","0"
"20722","COLYIMP","Collybia impudica","Stinkende collybia","0"
"20723","COLYINO","Collybia inodora","Geurloze collybia","0"
"20724","COLYKON","Collybia konradiana","Behaarde roodsteelcollybia","0"
"20725","COLYLUX","Collybia luxurians","Compostcollybia","0"
"20727","COLYM;M","Collybia maculata v. maculata","Roestvlekkenzwam","0"
"20728","COLYM;S","Collybia maculata v. scorzonera","Geelplaatroestvlekkenzwam","0"
"20726","COLYMAC","Collybia maculata","Roestvlekkenzwam","0"
"20729","COLYOCI","Collybia ocior","Donker eikebladzwammetje","0"
"20730","COLYPER","Collybia peronata","Scherpe collybia","0"
"20731","COLYRAC","Collybia racemosa","Vertakte collybia","0"
"20732","COLYSUC","Collybia succinea","Collybia succinea","1"
"20733","COLYTER","Collybia tergina","Wolsteelcollybia","0"
"20734","COLYTUB","Collybia tuberosa","Purperknolcollybia","0"
"20753","CONC-SP","Conocybe species","Breeksteeltje","0"
"20754","CONCABE","Conocybe aberrans","Bepoederd breeksteeltje","0"
"20755","CONCABR","Conocybe abruptibulbosa","Bolvoetbreeksteeltje","0"
"20756","CONCAER","Conocybe aeruginosa","Blauwgroen breeksteeltje","0"
"20757","CONCALB","Conocybe alboradicans","Wortelend breeksteeltje","0"
"20758","CONCAMB","Conocybe ambigua","Gazonbreeksteeltje","0"
"20759","CONCANT","Conocybe antipus","Boorvoetbreeksteeltje","0"
"20760","CONCAPO","Conocybe aporos","Voorjaarsbreeksteeltje","0"
"20761","CONCAPP","Conocybe appendiculata","Franjebreeksteeltje","0"
"20762","CONCARR","Conocybe arrhenii","Geringd breeksteeltje","0"
"20763","CONCAUR","Conocybe aurea","Gouden breeksteeltje","0"
"20764","CONCBLA","Conocybe blattaria","Gekraagd breeksteeltje","0"
"20766","CONCBRA","Conocybe brunneola","Gebocheld breeksteeltje","0"
"20765","CONCBRU","Conocybe brunnea","Getand breeksteeltje","0"
"20767","CONCBUL","Conocybe bulbifera","Knollig breeksteeltje","0"
"20768","CONCCOP","Conocybe coprophila","Mestbreeksteeltje","0"
"20769","CONCCRI","Conocybe crispa","Kroesplaatbreeksteeltje","0"
"20770","CONCCYA","Conocybe cyanopus","Blauwvoetbreeksteeltje","0"
"20771","CONCDEN","Conocybe dentatomarginata","Pelargoniumbreeksteeltje","0"
"20772","CONCDUM","Conocybe dumetorum","Dwergbreeksteeltje","0"
"20773","CONCDUN","Conocybe dunensis","Duinbreeksteeltje","0"
"20774","CONCEXA","Conocybe exannulata","Rafelig breeksteeltje","0"
"20775","CONCEXC","Conocybe excedens","Kleinsporig breeksteeltje","0"
"20776","CONCFIL","Conocybe filaris","Klein breeksteeltje","0"
"20777","CONCFRA","Conocybe fragilis","Vleeskleurig breeksteeltje","0"
"20778","CONCHAD","Conocybe hadrocystis","Knotscelbreeksteeltje","0"
"20779","CONCHUY","Conocybe huysmanii","Bolhoedbreeksteeltje","0"
"20781","CONCI,H","Conocybe intrusa","Conocybe intrusa","1"
"20782","CONCI,I","Conocybe intrusa","Conocybe intrusa","1"
"20780","CONCINT","Conocybe intrusa","Reuzenbreeksteel","0"
"20783","CONCKUE","Conocybe kuehneriana","Grasbreeksteeltje","0"
"20784","CONCLAC","Conocybe lactea","Isabelkleurig breeksteeltje","0"
"20785","CONCLEN","Conocybe lenticulospora","Paardevijgbreeksteeltje","0"
"20786","CONCLEU","Conocybe leucopus","Witvoetbreeksteeltje","0"
"20787","CONCMAC","Conocybe macrocephala","Parkbreeksteeltje","0"
"20788","CONCMAG","Conocybe magnicapitata","Tuinbreeksteeltje","0"
"20789","CONCMAI","Conocybe mairei","Kleibreeksteeltje","0"
"20790","CONCMES","Conocybe mesospora","Weidebreeksteeltje","0"
"20791","CONCMOS","Conocybe moseri","Grijs breeksteeltje","0"
"20792","CONCPAL","Conocybe pallidospora","Bleeksporig breeksteeltje","0"
"20793","CONCPIL","Conocybe pilosella","Berijpt breeksteeltje","0"
"20794","CONCPSE","Conocybe pseudopilosella","Harig breeksteeltje","0"
"20795","CONCPUB","Conocybe pubescens","Donzig breeksteeltje","0"
"20796","CONCPY+","Conocybe pygmaeoaffinis s.l.","Conocybe pygmaeoaffinis s.l.","1"
"20797","CONCPYG","Conocybe pygmaeoaffinis s.s.","Gedrongen breeksteeltje","0"
"20798","CONCRI+","Conocybe rickeniana s.l.","Conocybe rickeniana s.l.","1"
"20800","CONCRIA","Conocybe rickenii","Bleek breeksteeltje","0"
"20799","CONCRIC","Conocybe rickeniana s.s.","Roestbruin breeksteeltje","0"
"20801","CONCRUB","Conocybe rubiginosa","Wimperbreeksteeltje","0"
"20802","CONCRUG","Conocybe rugosa","Rimpelig breeksteeltje","0"
"20803","CONCSEM","Conocybe semiglobata","Gewelfd breeksteeltje","0"
"20804","CONCSI+","Conocybe sienophylla s.l.","Conocybe sienophylla s.l.","1"
"20806","CONCSIA","Conocybe siliginea s.l.","Conocybe siliginea s.l.","1"
"20805","CONCSIE","Conocybe sienophylla s.s.","Oker breeksteeltje","0"
"20807","CONCSIL","Conocybe siliginea s.s.","Vaal breeksteeltje","0"
"20808","CONCSOR","Conocybe sordida","Donker breeksteeltje","0"
"20809","CONCSPI","Conocybe spiculoides","Lichtsporig breeksteeltje","0"
"20810","CONCSTR","Conocybe striaepes","Bundelbreeksteeltje","0"
"20812","CONCSUA","Conocybe subovalis","Dikvoetbreeksteeltje","0"
"20811","CONCSUB","Conocybe subnuda","Vlokkig breeksteeltje","0"
"20813","CONCSUC","Conocybe subpubescens","Moerasbreeksteeltje","0"
"20816","CONCT;A","Conocybe tenera v. tenera","Conocybe tenera v. tenera","1"
"20815","CONCT;T","Conocybe tenera v. tenella","Conocybe tenera v. tenella","1"
"20814","CONCTEN","Conocybe tenera","Kaneelkleurig breeksteeltje","0"
"20817","CONCUTR","Conocybe utriformis","Rietbreeksteeltje","0"
"20818","CONCVES","Conocybe vestita","Kleibosbreeksteeltje","0"
"20819","CONCVEX","Conocybe vexans","Manchetbreeksteeltje","0"
"20744","CONP-SP","Coniophora species","Kelderzwam","0"
"20746","CONPA;A","Coniophora arida v. arida","Coniophora arida v. arida","1"
"20747","CONPA;S","Coniophora arida v. suffocata","Coniophora arida v. suffocata","1"
"20745","CONPARI","Coniophora arida","Dunne kelderzwam","0"
"20748","CONPFUS","Coniophora fusispora","Coniophora fusispora","1"
"20749","CONPOLI","Coniophora olivacea","Harige kelderzwam","0"
"20751","CONPP,L","Coniophora puteana","Coniophora puteana","1"
"20752","CONPP,P","Coniophora puteana","Coniophora puteana","1"
"20750","CONPPUT","Coniophora puteana","Dikke kelderzwam","0"
"20927","COPO-SP","Coprotus species","Mestdwergschijfje","0"
"20928","COPODEX","Coprotus dextrinoideus","Geelwit mestdwergschijfje","0"
"20929","COPOGRA","Coprotus granuliformis","Besuikerd mestdwergschijfje","0"
"20930","COPOOCH","Coprotus ochraceus","Oker mestdwergschijfje","0"
"20931","COPOSEX","Coprotus sexdecemsporus","Veelsporig mestdwergschijfje","0"
"20820","COPR-SP","Coprinus species","Inktzwam","0"
"20821","COPRACU","Coprinus acuminatus","Kleine kale inktzwam","0"
"20822","COPRAMP","Coprinus amphithallus","Vlakke donsinktzwam","0"
"20823","COPRANG","Coprinus angulatus","Brandplekinktzwam","0"
"20824","COPRAT+","Coprinus atramentarius s.l.","Coprinus atramentarius s.l.","1"
"20825","COPRATR","Coprinus atramentarius s.s.","Kale inktzwam","0"
