VegClas;GUID;Code;ShortScientificName;LongScientificName;ShortCommonName;LongCommonName;Description;Parent;Quality;IsCurrent;Created;CreatedBy;Modified;ModifiedBy
VVN Nationale Vegetatie typologie;39BB3CC8-CDAF-4239-B959-1FFC497DBF21;03AA01;Zosteretum noltii;Zosteretum noltii;Associatie van Klein zeegras;Associatie van Klein zeegras;;F9F69432-81E9-48FF-AA0F-B5A81B993B5B;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;956E9D63-D73C-461A-B1DA-635B89A17B13;03AA02;Zosteretum marinae;Zosteretum marinae;Associatie van Groot zeegras;Associatie van Groot zeegras;;F9F69432-81E9-48FF-AA0F-B5A81B993B5B;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;B1ECE3BA-C913-4E91-8651-DBA195858559;04;Charetea fragilis;Charetea fragilis;Kranswieren-klasse;Kranswieren-klasse;;NULL;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;34A9B186-07C2-4AC2-A836-5C39FDCD1DC0;04A;Nitelletalia flexilis;Nitelletalia flexilis;Glanswier-orde;Glanswier-orde;;B1ECE3BA-C913-4E91-8651-DBA195858559;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;CA391522-01B7-434E-AD6B-10CF3B4BF2A2;04AA;Nitellion flexilis;Nitellion flexilis;Glanswier-verbond;Glanswier-verbond;;34A9B186-07C2-4AC2-A836-5C39FDCD1DC0;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;0D1477F4-B16E-4FBD-B15B-3763F4AEC87D;04AA01;Nitelletum translucentis;Nitelletum translucentis;Associatie van Doorschijnend glanswier;Associatie van Doorschijnend glanswier;;CA391522-01B7-434E-AD6B-10CF3B4BF2A2;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;11C23520-C567-4650-86E9-85B4B5D7F732;04B;Charetalia hispidae;Charetalia hispidae;Kransblad-orde;Kransblad-orde;;B1ECE3BA-C913-4E91-8651-DBA195858559;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;4B4F15BC-200F-4F01-AAC9-0EA8647B5C8F;04BA;Charion fragilis;Charion fragilis;Verbond van Stekelharig kransblad;Verbond van Stekelharig kransblad;;11C23520-C567-4650-86E9-85B4B5D7F732;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;A5BCFB4E-15C2-41FF-82FE-5FC87B2EAB7F;04BA01;Nitellopsidetum obtusae;Nitellopsidetum obtusae;Associatie van Sterkranswier;Associatie van Sterkranswier;;4B4F15BC-200F-4F01-AAC9-0EA8647B5C8F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;D69869CD-D420-4A9F-8644-C00A5C6F64D9;04BA02;Charetum hispidae;Charetum hispidae;Associatie van Stekelharig kransblad;Associatie van Stekelharig kransblad;;4B4F15BC-200F-4F01-AAC9-0EA8647B5C8F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;0DB61D03-7584-4FF6-B52E-E9AC71817A7F;04BA03;Charetum asperae;Charetum asperae;Associatie van Ruw kransblad;Associatie van Ruw kransblad;;4B4F15BC-200F-4F01-AAC9-0EA8647B5C8F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;6754DAF0-0E8F-4C38-9EE7-CABE44D4DED1;04BB;Charion vulgaris;Charion vulgaris;Verbond van Gewoon kransblad;Verbond van Gewoon kransblad;;11C23520-C567-4650-86E9-85B4B5D7F732;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;18D8A26E-D4C6-40B0-923D-35EADCCF527A;04BB01;Charetum vulgaris;Charetum vulgaris;Associatie van Gewoon kransblad;Associatie van Gewoon kransblad;;6754DAF0-0E8F-4C38-9EE7-CABE44D4DED1;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C9D52609-2623-4CCC-9191-3414C05BADF9;04BB02;Lemno-Nitelletum capillaris;Lemno-Nitelletum capillaris;Associatie van Kleinhoofdig glanswier;Associatie van Kleinhoofdig glanswier;;6754DAF0-0E8F-4C38-9EE7-CABE44D4DED1;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;7C5F292C-7A28-41A7-AAB9-7D6EFB2F1226;04BB03;Tolypelletum proliferae;Tolypelletum proliferae;Associatie van Groot boomglanswier;Associatie van Groot boomglanswier;;6754DAF0-0E8F-4C38-9EE7-CABE44D4DED1;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;33E21A44-82AA-414F-B536-D89EA64CADB1;04C;Lamprothamnietalia papulosi;Lamprothamnietalia papulosi;Orde van Brakwater-kransblad;Orde van Brakwater-kransblad;;B1ECE3BA-C913-4E91-8651-DBA195858559;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;F40EAC29-7CE9-4199-8699-F993A2D362D0;04CA;Charion canescentis;Charion canescentis;Verbond van Brakwater-kransblad;Verbond van Brakwater-kransblad;;33E21A44-82AA-414F-B536-D89EA64CADB1;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;0BE16A56-430A-4473-9109-EB18E5A59685;04CA01;Charetum canescentis;Charetum canescentis;Associatie van Brakwater-kransblad;Associatie van Brakwater-kransblad;;F40EAC29-7CE9-4199-8699-F993A2D362D0;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C82935F5-A491-4F98-9C70-7D8A7B23319E;04RG01;RG Chara globularis-[Charetea fragilis];RG Chara globularis-[Charetea fragilis];Rompgemeenschap van Breekbaar kransblad;Rompgemeenschap van Breekbaar kransblad;;B1ECE3BA-C913-4E91-8651-DBA195858559;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;5248280B-8D4F-40F3-B6A2-D1C5430D4897;05;Potametea;Potametea;Fonteinkruiden-klasse;Fonteinkruiden-klasse;;NULL;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;FC6D7BD6-F439-4B0D-86AC-053A99B0B366;05A;Zannichellietalia pedicellatae;Zannichellietalia pedicellatae;Orde van Gesteelde zannichellia;Orde van Gesteelde zannichellia;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;F873B894-3279-465A-9599-7D7CB55F236E;05AA;Zannichellion pedicellatae;Zannichellion pedicellatae;Verbond van Gesteelde zannichellia;Verbond van Gesteelde zannichellia;;FC6D7BD6-F439-4B0D-86AC-053A99B0B366;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;5C925F98-701A-41AC-BBD8-45706E9FD170;05AA01;Ceratophylletum submersi;Ceratophylletum submersi;Associatie van Fijn hoornblad;Associatie van Fijn hoornblad;;F873B894-3279-465A-9599-7D7CB55F236E;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;CC05ED9D-D3FE-471E-8BB0-FBF42E432415;05AA02;Ranunculetum baudotii;Ranunculetum baudotii;Associatie van Zilte waterranonkel;Associatie van Zilte waterranonkel;;F873B894-3279-465A-9599-7D7CB55F236E;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;99A7B6E2-8496-444E-BCCC-B8FD9F526617;05AA03;Najadetum marinae;Najadetum marinae;Associatie van Groot nimfkruid;Associatie van Groot nimfkruid;;F873B894-3279-465A-9599-7D7CB55F236E;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C27565F6-4063-4EF9-B83E-063CC060A3EB;05AA03A;Najadetum marinae zannichellietosum;Najadetum marinae zannichellietosum;"Ass. van Groot nimfkruid; subass. met Zannichellia";"Ass. van Groot nimfkruid; subass. met Zannichellia";;99A7B6E2-8496-444E-BCCC-B8FD9F526617;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;D97457B9-7910-4748-A8FA-E643A5EDF666;05AA03B;Najadetum marinae nitellopsidetosum;Najadetum marinae nitellopsidetosum;"Ass. van Groot nimfkruid; subass. met Sterkranswier";"Ass. van Groot nimfkruid; subass. met Sterkranswier";;99A7B6E2-8496-444E-BCCC-B8FD9F526617;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;74743F70-CD93-44BA-9A3D-0608FA7D2024;05B;Nupharo-Potametalia;Nupharo-Potametalia;Orde der Fonteinkruiden en Waterlelies;Orde der Fonteinkruiden en Waterlelies;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;FCE26998-3681-44CA-92B1-DC53AA48E42C;05BA;Nymphaeion;Nymphaeion;Waterlelie-verbond;Waterlelie-verbond;;74743F70-CD93-44BA-9A3D-0608FA7D2024;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;CF26AF24-4D3A-4141-B2EB-4424A01150E1;05BA01;Ranunculo fluitantis-Potametum perfoliati;Ranunculo fluitantis-Potametum perfoliati;Associatie van Doorgroeid fonteinkruid;Associatie van Doorgroeid fonteinkruid;;FCE26998-3681-44CA-92B1-DC53AA48E42C;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C63E5B5F-9458-482D-9D7D-059181E29FB1;05BA02;Potametum lucentis;Potametum lucentis;Associatie van Glanzig fonteinkruid;Associatie van Glanzig fonteinkruid;;FCE26998-3681-44CA-92B1-DC53AA48E42C;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;903EB7EB-2ACD-494D-BD18-E72508B48367;05BA03;Myriophyllo-Nupharetum;Myriophyllo-Nupharetum;Associatie van Witte waterlelie en Gele plomp;Associatie van Witte waterlelie en Gele plomp;;FCE26998-3681-44CA-92B1-DC53AA48E42C;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;4FB8A18F-5032-4F7F-BB67-2A504D263FB5;05BA04;Potameto-Nymphoidetum;Potameto-Nymphoidetum;Watergentiaan-associatie;Watergentiaan-associatie;;FCE26998-3681-44CA-92B1-DC53AA48E42C;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;EEDC3F64-11D6-4B7F-942D-B24BD8779142;05BB;Hydrocharition morsus-ranae;Hydrocharition morsus-ranae;Kikkerbeet-verbond;Kikkerbeet-verbond;;74743F70-CD93-44BA-9A3D-0608FA7D2024;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C2125FFD-983C-4941-910A-0AF45943BD84;05BB01;Stratiotetum;Stratiotetum;Krabbescheer-associatie;Krabbescheer-associatie;;EEDC3F64-11D6-4B7F-942D-B24BD8779142;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;CCD4643B-E06A-4A56-98F3-37FCF4917A9B;05BB02;Utricularietum vulgaris;Utricularietum vulgaris;Associatie van Groot blaasjeskruid;Associatie van Groot blaasjeskruid;;EEDC3F64-11D6-4B7F-942D-B24BD8779142;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;05BC;Parvopotamion;Parvopotamion;Verbond der kleine fonteinkruiden;Verbond der kleine fonteinkruiden;;74743F70-CD93-44BA-9A3D-0608FA7D2024;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;73CBE0DE-435E-4806-970A-26646258B5A0;05BC01;Potametum berchtoldii;Potametum berchtoldii;Associatie van Klein fonteinkruid;Associatie van Klein fonteinkruid;;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;A1A89AAE-C925-4066-A506-56DD731610CA;05BC02;Groenlandietum;Groenlandietum;Associatie van Paarbladig fonteinkruid;Associatie van Paarbladig fonteinkruid;;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;4559F389-755C-47DD-8456-5F984391FB64;05BC03;Ranunculetum circinati;Ranunculetum circinati;Associatie van Stijve waterranonkel;Associatie van Stijve waterranonkel;;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;4A332601-7143-4C81-975A-6B57EA8E81F7;05BC04;Potametum obtusifolii;Potametum obtusifolii;Associatie van Stomp fonteinkruid;Associatie van Stomp fonteinkruid;;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;C75F6A34-8046-4CF0-8B0F-356E75A60DF1;05BC05;Myriophyllo verticillati-Hottonietum;Myriophyllo verticillati-Hottonietum;Associatie van Waterviolier en Kransvederkruid;Associatie van Waterviolier en Kransvederkruid;;89AA3D44-737A-4D3E-BFB6-D6FBFAC8232F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;45111477-A39C-452C-AD6D-DC902BEEF863;05C;Callitricho-Potametalia;Callitricho-Potametalia;Orde van Haaksterrekroos en Grote waterranonkel;Orde van Haaksterrekroos en Grote waterranonkel;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;9D41B4B2-63CA-4ADF-9C74-B8C5362BFA6A;05CA;Ranunculion peltati;Ranunculion peltati;Verbond van Grote waterranonkel;Verbond van Grote waterranonkel;;45111477-A39C-452C-AD6D-DC902BEEF863;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;BFC5E8F7-E91A-444B-95AF-6116DE0DF38B;05CA01;Callitricho-Hottonietum;Callitricho-Hottonietum;Associatie van Waterviolier en Sterrekroos;Associatie van Waterviolier en Sterrekroos;;9D41B4B2-63CA-4ADF-9C74-B8C5362BFA6A;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;608F9CDA-9311-41BD-9883-3224C73BC17D;05CA02;Ranunculetum hederacei;Ranunculetum hederacei;Associatie van Klimopwaterranonkel;Associatie van Klimopwaterranonkel;;9D41B4B2-63CA-4ADF-9C74-B8C5362BFA6A;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;EEDAA247-0DE4-4BB2-AC47-535990D0D9A8;05CA03;Callitricho-Myriophylletum alterniflori;Callitricho-Myriophylletum alterniflori;Associatie van Teer vederkruid;Associatie van Teer vederkruid;;9D41B4B2-63CA-4ADF-9C74-B8C5362BFA6A;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;AE60869C-052F-4AD8-A30D-CA3F2FFFA7CA;05CA04;Callitricho hamulatae-Ranunculetum fluitantis;Callitricho hamulatae-Ranunculetum fluitantis;Associatie van Vlottende waterranonkel;Associatie van Vlottende waterranonkel;;9D41B4B2-63CA-4ADF-9C74-B8C5362BFA6A;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;8F5AA58D-FF22-4DA2-A5F7-E7E910101BCC;05RG01;RG Myriophyllum spicatum-[Potametea];RG Myriophyllum spicatum-[Potametea];Rompgemeenschap van Aarvederkruid;Rompgemeenschap van Aarvederkruid;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;B8E4FFC4-4776-4687-9339-2F790F49995F;05RG02;RG Potamogeton crispus-[Potametea];RG Potamogeton crispus-[Potametea];Rompgemeenschap van Gekroesd fonteinkruid;Rompgemeenschap van Gekroesd fonteinkruid;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;09656271-7247-4C8A-8809-19CE18927662;05RG03;RG Potamogeton pect. en Zannich. pal. ssp. ped. -[Zannichellietalia pedic.];RG Potamogeton pect. en Zannich. pal. ssp. ped. -[Zannichellietalia pedic.];Rompgemeenschap van Schedefonteinkruid en Gesteelde zannichellia;Rompgemeenschap van Schedefonteinkruid en Gesteelde zannichellia;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;3AC73659-6522-45D6-82F5-C1FE5955FB9F;05RG04;RG Ceratophyllum demersum-[Nupharo-Potametalia];RG Ceratophyllum demersum-[Nupharo-Potametalia];Rompgemeenschap van Grof hoornblad;Rompgemeenschap van Grof hoornblad;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;2DD5E391-11A8-414F-90C2-AE1BC9FDC2E7;05RG05;RG Potamogeton pusillus en Elodea nuttallii-[Parvopotamion];RG Potamogeton pusillus en Elodea nuttallii-[Parvopotamion];Rompgemeenschap van Tenger fonteinkruid en Smalle waterpest;Rompgemeenschap van Tenger fonteinkruid en Smalle waterpest;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;3F2FC81E-6828-43FA-B8C8-C96C1E31267F;05RG06;RG Elodea canadensis-[Parvopotamion];RG Elodea canadensis-[Parvopotamion];Rompgemeenschap van Brede waterpest;Rompgemeenschap van Brede waterpest;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;65103567-AEE9-405D-BCC4-CBF88F316508;05RG07;RG Potamogeton trichoides-[Parvopotamion];RG Potamogeton trichoides-[Parvopotamion];Rompgemeenschap van Haarfonteinkruid;Rompgemeenschap van Haarfonteinkruid;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;E1F2FD75-B244-4CF0-A662-98F6AE7B350A;05RG08;RG Callitriche platycarpa-[Callitricho-Potametalia];RG Callitriche platycarpa-[Callitricho-Potametalia];Rompgemeenschap van Gewoon sterrekroos;Rompgemeenschap van Gewoon sterrekroos;;5248280B-8D4F-40F3-B6A2-D1C5430D4897;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;23AFE6F8-A92B-4927-9EBA-F9A01E19A9EA;06;Littorelletea;Littorelletea;Oeverkruid-klasse;Oeverkruid-klasse;;NULL;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;B983CCDD-9A2D-468C-A6C0-3A3A0B10B302;06A;Littorelletalia;Littorelletalia;Oeverkruid-orde;Oeverkruid-orde;;23AFE6F8-A92B-4927-9EBA-F9A01E19A9EA;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;B1F188BB-31A0-4290-B8F7-BBFE26BEA51F;06AA;Littorellion uniflorae;Littorellion uniflorae;Oeverkruid-verbond;Oeverkruid-verbond;;B983CCDD-9A2D-468C-A6C0-3A3A0B10B302;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;8FFEB819-816B-409C-8290-6D7A33492CE3;06AA01;Isoeto-Lobelietum;Isoeto-Lobelietum;Associatie van Biesvaren en Waterlobelia;Associatie van Biesvaren en Waterlobelia;;B1F188BB-31A0-4290-B8F7-BBFE26BEA51F;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;6C0395DF-86CE-4C6E-BBE6-A8E4D535B30D;06AA01A;Isoeto-Lobelietum isoetetosum;Isoeto-Lobelietum isoetetosum;"Ass. van Biesvaren en Waterlobelia; subass. met Biesvaren";"Ass. van Biesvaren en Waterlobelia; subass. met Biesvaren";;8FFEB819-816B-409C-8290-6D7A33492CE3;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;F1D1EAE3-84EC-48F4-B3A4-30160A66509B;06AA01B;Isoeto-Lobelietum eleocharitetosum multicaulis;Isoeto-Lobelietum eleocharitetosum multicaulis;"Ass. van Biesvaren en Waterlobelia; subass. met Veelstengelige waterbies";"Ass. van Biesvaren en Waterlobelia; subass. met Veelstengelige waterbies";;8FFEB819-816B-409C-8290-6D7A33492CE3;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;DD7067D6-CF99-419C-B515-EE5189E3277E;06AA01C;Isoeto-Lobelietum sphagnetosum;Isoeto-Lobelietum sphagnetosum;"Ass. van Biesvaren en Waterlobelia; subass. met Veenmos";"Ass. van Biesvaren en Waterlobelia; subass. met Veenmos";;8FFEB819-816B-409C-8290-6D7A33492CE3;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;86D51650-547E-4CD2-AD1B-7CDCC050F07C;06AA01D;Isoeto-Lobelietum inops;Isoeto-Lobelietum inops;"Ass. van Biesvaren en Waterlobelia; arme subass.";"Ass. van Biesvaren en Waterlobelia; arme subass.";;8FFEB819-816B-409C-8290-6D7A33492CE3;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;00A8C0B4-7EDA-4E87-88F1-F115B9A3072C;06AB;Potamion graminei;Potamion graminei;Verbond van Ongelijkbladig fonteinkruid;Verbond van Ongelijkbladig fonteinkruid;;B983CCDD-9A2D-468C-A6C0-3A3A0B10B302;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;2ED528A8-2E3F-4B3D-AEF2-F42B9D4689D6;06AB01;Echinodoro-Potametum graminei;Echinodoro-Potametum graminei;Associatie van Ongelijkbladig fonteinkruid;Associatie van Ongelijkbladig fonteinkruid;;00A8C0B4-7EDA-4E87-88F1-F115B9A3072C;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;1E4D7C32-5A76-4651-A721-B5A3E8A72573;06AB02;Sparganietum minimi;Sparganietum minimi;Associatie van Kleinste egelskop;Associatie van Kleinste egelskop;;00A8C0B4-7EDA-4E87-88F1-F115B9A3072C;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;F12ADB22-73D1-4D8B-8159-8F72AB7925EA;06AC;Hydrocotylo-Baldellion;Hydrocotylo-Baldellion;Verbond van Waternavel en Stijve moerasweegbree;Verbond van Waternavel en Stijve moerasweegbree;;B983CCDD-9A2D-468C-A6C0-3A3A0B10B302;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
VVN Nationale Vegetatie typologie;9EC49BE7-E386-4653-A5CF-E00B90DBAC02;06AC01;Pilularietum globuliferae;Pilularietum globuliferae;Pilvaren-associatie;Pilvaren-associatie;;F12ADB22-73D1-4D8B-8159-8F72AB7925EA;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;D03921EE-AB53-4F26-AF12-921A697ECCBE;06AC02;Scirpetum fluitantis;Scirpetum fluitantis;Associatie van Vlottende bies;Associatie van Vlottende bies;;F12ADB22-73D1-4D8B-8159-8F72AB7925EA;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;BAAEEAFB-A338-4D1A-84AF-C7A762CC1ED4;06AC03;Eleocharitetum multicaulis;Eleocharitetum multicaulis;Associatie van Veelstengelige waterbies;Associatie van Veelstengelige waterbies;;F12ADB22-73D1-4D8B-8159-8F72AB7925EA;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;1D3E04EC-D7F2-428E-AF3B-19C984C130C9;06AC04;Samolo-Littorelletum;Samolo-Littorelletum;Associatie van Waterpunge en Oeverkruid;Associatie van Waterpunge en Oeverkruid;;F12ADB22-73D1-4D8B-8159-8F72AB7925EA;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;EC4146E9-6976-47CB-AFDB-B62BAC6D1FCF;06AD;Eleocharition acicularis;Eleocharition acicularis;Naaldwaterbies-verbond;Naaldwaterbies-verbond;;B983CCDD-9A2D-468C-A6C0-3A3A0B10B302;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
VVN Nationale Vegetatie typologie;6C4A254C-2888-4C3D-8BF1-8B44DD5FA894;06AD01;Littorello-Eleocharitetum acicularis;Littorello-Eleocharitetum acicularis;Naaldwaterbies-associatie;Naaldwaterbies-associatie;;EC4146E9-6976-47CB-AFDB-B62BAC6D1FCF;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
