TaxonCode;SynonymName;SynonymIsScientificName;SynonymIsPreferredCommonName;SynonymTaxonGroupCode;SynonymTaxonGroupName;PreferredTaxonCode;PreferredTaxonName;PreferredIsScientificName;PreferredIsPreferredCommonName;PreferredTaxonGroupCode;PreferredTaxonGroupName
12288;Bolletjeskool (G);0;1;01;Vaatplanten;1316;Crambe;1;0;01;Vaatplanten
12289;Crassula (G);0;1;01;Vaatplanten;1317;Crassula;1;0;01;Vaatplanten
12290;Meidoorn (G);0;1;01;Vaatplanten;1318;Crataegus;1;0;01;Vaatplanten
12291;Diknerfmos p.p. (G) (Cratoneuron);0;1;03;Mossen;1319;Cratoneuron;1;0;03;Mossen
12292;Streepzaad (G);0;1;01;Vaatplanten;1320;Crepis;1;0;01;Vaatplanten
12293;Crithmum (G);0;1;01;Vaatplanten;1322;Crithmum;1;0;01;Vaatplanten
12294;Krokus (G);0;1;01;Vaatplanten;1323;Crocus;1;0;01;Vaatplanten
12295;Cruciata (G);0;1;01;Vaatplanten;1324;Cruciata;1;0;01;Vaatplanten
12296;Vliermos (G);0;1;03;Mossen;1325;Cryphaea;1;0;03;Mossen
12297;Kammos (G);0;1;03;Mossen;1326;Ctenidium;1;0;03;Mossen
12298;Cucubalus (G);0;1;01;Vaatplanten;1327;Cucubalus;1;0;01;Vaatplanten
12299;Pittenkruid (G);0;1;01;Vaatplanten;1328;Cucumis;1;0;01;Vaatplanten
12300;Pompoen (G);0;1;01;Vaatplanten;1329;Cucurbita;1;0;01;Vaatplanten
12301;Cuminum (G);0;1;01;Vaatplanten;1330;Cuminum;1;0;01;Vaatplanten
12302;Warkruid (G);0;1;01;Vaatplanten;1331;Cuscuta;1;0;01;Vaatplanten
12303;Cydonia (G);0;1;01;Vaatplanten;1332;Cydonia;1;0;01;Vaatplanten
12304;Cymbalaria (G);0;1;01;Vaatplanten;1333;Cymbalaria;1;0;01;Vaatplanten
12305;Cynodon (G);0;1;01;Vaatplanten;1334;Cynodon;1;0;01;Vaatplanten
12306;Hondstandmos (G);0;1;03;Mossen;1335;Cynodontium;1;0;03;Mossen
12307;Hondstong (G);0;1;01;Vaatplanten;1336;Cynoglossum;1;0;01;Vaatplanten
12308;Kamgras (G);0;1;01;Vaatplanten;1337;Cynosurus;1;0;01;Vaatplanten
12309;Cypergras (G);0;1;01;Vaatplanten;1338;Cyperus;1;0;01;Vaatplanten
12310;Kopspijkertje (G);0;1;04;Korstmossen;1339;Cyphelium;1;0;04;Korstmossen
12311;Cyrtomium (G);0;1;01;Vaatplanten;1341;Cyrtomium;1;0;01;Vaatplanten
12312;Cystopteris (G);0;1;01;Vaatplanten;1342;Cystopteris;1;0;01;Vaatplanten
12313;Cytisus (G);0;1;01;Vaatplanten;1343;Cytisus;1;0;01;Vaatplanten
12314;Kropaar (G);0;1;01;Vaatplanten;1345;Dactylis;1;0;01;Vaatplanten
12315;Handekenskruid (G);0;1;01;Vaatplanten;1346;Dactylorhiza;1;0;01;Vaatplanten
12316;Damasonium (G);0;1;01;Vaatplanten;1348;Damasonium;1;0;01;Vaatplanten
12317;Danthonia (G);0;1;01;Vaatplanten;1349;Danthonia;1;0;01;Vaatplanten
12318;Peperboompje (G);0;1;01;Vaatplanten;1350;Daphne;1;0;01;Vaatplanten
12319;Datura (G);0;1;01;Vaatplanten;1351;Datura;1;0;01;Vaatplanten
12320;Daucus (G);0;1;01;Vaatplanten;1352;Daucus;1;0;01;Vaatplanten
12321;Smele (G);0;1;01;Vaatplanten;1354;Deschampsia;1;0;01;Vaatplanten
12322;Descurainia (G);0;1;01;Vaatplanten;1355;Descurainia;1;0;01;Vaatplanten
12323;Deutzia (G);0;1;01;Vaatplanten;1356;Deutzia;1;0;01;Vaatplanten
12324;Riviermos (G);0;1;03;Mossen;1357;Dialytrichia;1;0;03;Mossen
12325;Anjer (G);0;1;01;Vaatplanten;1358;Dianthus;1;0;01;Vaatplanten
12326;Roze heikorst (G);0;1;04;Korstmossen;1359;Dibaeis;1;0;04;Korstmossen
12327;Dicentra (G);0;1;01;Vaatplanten;1360;Dicentra;1;0;01;Vaatplanten
12328;Beeksterretje (G);0;1;03;Mossen;1361;Dichodontium;1;0;03;Mossen
12329;Pluisjesmos (G);0;1;03;Mossen;1362;Dicranella;1;0;03;Mossen
12330;Priembladmos (G);0;1;03;Mossen;1363;Dicranodontium;1;0;03;Mossen
12331;Sikkelsterretje (G);0;1;03;Mossen;1364;Dicranoweisia;1;0;03;Mossen
12332;Gaffeltandmos (G);0;1;03;Mossen;1365;Dicranum;1;0;03;Mossen
12333;Dubbeltandmos (G);0;1;03;Mossen;1367;Didymodon;1;0;03;Mossen
12334;Vingerhoedskruid (G);0;1;01;Vaatplanten;1368;Digitalis;1;0;01;Vaatplanten
12335;Vingergras (G);0;1;01;Vaatplanten;1369;Digitaria;1;0;01;Vaatplanten
12336;Valse knoopjeskorst (G);0;1;04;Korstmossen;1370;Dimerella;1;0;04;Korstmossen
12338;Dwergmos (G);0;1;03;Mossen;1372;Diphyscium;1;0;03;Mossen
12339;Kauwgommos (G);0;1;04;Korstmossen;1373;Diploicia;1;0;04;Korstmossen
12340;Zaagmos (G);0;1;03;Mossen;1374;Diplophyllum;1;0;03;Mossen
12341;Daalder (G);0;1;04;Korstmossen;1375;Diploschistes;1;0;04;Korstmossen
12342;Zandkool (G);0;1;01;Vaatplanten;1376;Diplotaxis;1;0;01;Vaatplanten
12343;Cementkorst (G);0;1;04;Korstmossen;1377;Diplotomma;1;0;04;Korstmossen
12344;Kaardenbol (G);0;1;01;Vaatplanten;1378;Dipsacus;1;0;01;Vaatplanten
12345;Kerkmuurkorst (G);0;1;04;Korstmossen;1379;Dirina;1;0;04;Korstmossen
12346;Visgraatjesmos (G);0;1;03;Mossen;1380;Distichium;1;0;03;Mossen
12347;Smaltandmos (G);0;1;03;Mossen;1381;Ditrichum;1;0;03;Mossen
12348;Klieralant (G);0;1;01;Vaatplanten;1382;Dittrichia;1;0;01;Vaatplanten
12349;Voorjaarszonnebloem (G);0;1;01;Vaatplanten;1383;Doronicum;1;0;01;Vaatplanten
12350;Hongerbloempje (G);0;1;01;Vaatplanten;1384;Draba;1;0;01;Vaatplanten
12351;Sikkelmos p.p. Drepanocladus (G);0;1;03;Mossen;1385;Drepanocladus;1;0;03;Mossen
12352;Zonnedauw (G);0;1;01;Vaatplanten;1386;Drosera;1;0;01;Vaatplanten
12353;Niervaren (G);0;1;01;Vaatplanten;1387;Dryopteris;1;0;01;Vaatplanten
12354;Hanenpoot (G);0;1;01;Vaatplanten;1389;Echinochloa;1;0;01;Vaatplanten
12355;Kogeldistel (G);0;1;01;Vaatplanten;1390;Echinops;1;0;01;Vaatplanten
12356;Echium (G);0;1;01;Vaatplanten;1391;Echium;1;0;01;Vaatplanten
12357;Egeria (G);0;1;01;Vaatplanten;1392;Egeria spec.;1;0;01;Vaatplanten
12358;Olijfwilg (G);0;1;01;Vaatplanten;1395;Elaeagnus;1;0;01;Vaatplanten
12359;Glaskroos (G);0;1;01;Vaatplanten;1396;Elatine;1;0;01;Vaatplanten
12360;Waterbies (G);0;1;01;Vaatplanten;1397;Eleocharis;1;0;01;Vaatplanten
12361;Eleogiton (G);0;1;01;Vaatplanten;1398;Eleogiton;1;0;01;Vaatplanten
12362;Eleusine (G);0;1;01;Vaatplanten;1399;Eleusine;1;0;01;Vaatplanten
12363;Waterpest (G);0;1;01;Vaatplanten;1400;Elodea;1;0;01;Vaatplanten
12364;Elymus (G);0;1;01;Vaatplanten;1401;Elymus;1;0;01;Vaatplanten
12365;Kweekgras (G);0;1;01;Vaatplanten;1402;Elytrigia;1;0;01;Vaatplanten
12366;Empetrum (G);0;1;01;Vaatplanten;1403;Empetrum;1;0;01;Vaatplanten
12367;Klokhoedje (G);0;1;03;Mossen;1404;Encalypta;1;0;03;Mossen
12368;Muurkrijtkorst (G);0;1;04;Korstmossen;1405;Endocarpon;1;0;04;Korstmossen
12369;Runenkorst (G);0;1;04;Korstmossen;1407;Enterographa;1;0;04;Korstmossen
12370;Cilindermos (G);0;1;03;Mossen;1408;Entodon;1;0;03;Mossen
12371;Lentemos (G);0;1;03;Mossen;1409;Entosthodon;1;0;03;Mossen
12372;Eendagsmos (G);0;1;03;Mossen;1410;Ephemerum;1;0;03;Mossen
12373;Basterdwederik (G);0;1;01;Vaatplanten;1413;Epilobium;1;0;01;Vaatplanten
12374;Epimedium (G);0;1;01;Vaatplanten;1414;Epimedium spec.;1;0;01;Vaatplanten
12375;Wespenorchis (G);0;1;01;Vaatplanten;1415;Epipactis;1;0;01;Vaatplanten
12376;Paardenstaart (G);0;1;01;Vaatplanten;1416;Equisetum;1;0;01;Vaatplanten
12377;Liefdegras (G);0;1;01;Vaatplanten;1417;Eragrostis;1;0;01;Vaatplanten
12378;Eranthis (G);0;1;01;Vaatplanten;1418;Eranthis;1;0;01;Vaatplanten
12379;Dophei (G);0;1;01;Vaatplanten;1419;Erica;1;0;01;Vaatplanten
12380;Fijnstraal (G);0;1;01;Vaatplanten;1420;Erigeron;1;0;01;Vaatplanten
12381;Wollegras (G);0;1;01;Vaatplanten;1421;Eriophorum;1;0;01;Vaatplanten
12382;Reigersbek (G);0;1;01;Vaatplanten;1422;Erodium;1;0;01;Vaatplanten
12383;Erophila (G);0;1;01;Vaatplanten;1423;Erophila;1;0;01;Vaatplanten
12384;Eruca (G);0;1;01;Vaatplanten;1424;Eruca;1;0;01;Vaatplanten
12385;Erucastrum (G);0;1;01;Vaatplanten;1425;Erucastrum;1;0;01;Vaatplanten
12386;Kruisdistel (G);0;1;01;Vaatplanten;1426;Eryngium;1;0;01;Vaatplanten
12387;Steenraket (G);0;1;01;Vaatplanten;1427;Erysimum;1;0;01;Vaatplanten
12388;Erythronium (G);0;1;01;Vaatplanten;1428;Erythronium;1;0;01;Vaatplanten
12389;Eschscholzia (G);0;1;01;Vaatplanten;1429;Eschscholzia;1;0;01;Vaatplanten
12390;Tufmos (G);0;1;03;Mossen;1430;Eucladium;1;0;03;Mossen
12391;Kardinaalsmuts (G);0;1;01;Vaatplanten;1431;Euonymus;1;0;01;Vaatplanten
12392;Eupatorium (G);0;1;01;Vaatplanten;1432;Eupatorium;1;0;01;Vaatplanten
12393;Wolfsmelk (G);0;1;01;Vaatplanten;1433;Euphorbia;1;0;01;Vaatplanten
12394;Ogentroost (G);0;1;01;Vaatplanten;1434;Euphrasia;1;0;01;Vaatplanten
12395;Snavelmos p.p. Eurhynchium (G);0;1;03;Mossen;1435;Eurhynchium;1;0;03;Mossen
12396;Eikenmos (G);0;1;04;Korstmossen;1436;Evernia;1;0;04;Korstmossen
12397;Boekweit (G);0;1;01;Vaatplanten;1437;Fagopyrum;1;0;01;Vaatplanten
12398;Fagus (G);0;1;01;Vaatplanten;1438;Fagus;1;0;01;Vaatplanten
12399;Falcaria (G);0;1;01;Vaatplanten;1439;Falcaria;1;0;01;Vaatplanten
12400;Kielduizendknoop (G);0;1;01;Vaatplanten;1440;Fallopia;1;0;01;Vaatplanten
12401;Druppelkorst (G);0;1;04;Korstmossen;1441;Fellhanera;1;0;04;Korstmossen
12402;Bosbeskorst (G);0;1;04;Korstmossen;1442;Fellhaneropsis;1;0;04;Korstmossen
12403;Zwenkgras (G);0;1;01;Vaatplanten;1443;Festuca;1;0;01;Vaatplanten
12404;Festulolium (x) (G);0;1;01;Vaatplanten;1444;Festulolium (x);1;0;01;Vaatplanten
12405;Baardzwenkgras (x) (G);0;1;01;Vaatplanten;1445;Festulpia (x);1;0;01;Vaatplanten
12406;Ficus (G);0;1;01;Vaatplanten;1447;Ficus;1;0;01;Vaatplanten
12407;Viltkruid (G);0;1;01;Vaatplanten;1448;Filago;1;0;01;Vaatplanten
12408;Spirea (G);0;1;01;Vaatplanten;1449;Filipendula;1;0;01;Vaatplanten
12409;Vedermos (G);0;1;03;Mossen;1450;Fissidens;1;0;03;Mossen
12410;Bleekgeel boerenkoolmos (G);0;1;04;Korstmossen;1451;Flavocetraria;1;0;04;Korstmossen
12411;Geelgroen schildmos (G);0;1;04;Korstmossen;1452;Flavoparmelia;1;0;04;Korstmossen
12412;Oosters schildmos (G);0;1;04;Korstmossen;1453;Flavopunctelia;1;0;04;Korstmossen
12413;Foeniculum (G);0;1;01;Vaatplanten;1454;Foeniculum;1;0;01;Vaatplanten
12414;Bronmos (G);0;1;03;Mossen;1455;Fontinalis;1;0;03;Mossen
12415;Forsythia (G);0;1;01;Vaatplanten;1456;Forsythia;1;0;01;Vaatplanten
12416;Goudkorrelmos (G);0;1;03;Mossen;1457;Fossombronia;1;0;03;Mossen
12417;Aardbei (G);0;1;01;Vaatplanten;1458;Fragaria;1;0;01;Vaatplanten
12418;Es (G);0;1;01;Vaatplanten;1459;Fraxinus;1;0;01;Vaatplanten
12419;Kievitsbloem (G);0;1;01;Vaatplanten;1460;Fritillaria;1;0;01;Vaatplanten
12420;Roestmos (G);0;1;03;Mossen;1461;Frullania;1;0;03;Mossen
12421;Eierdooiermos (G);0;1;04;Korstmossen;1462;Fulgensia;1;0;04;Korstmossen
12422;Duivenkervel (G);0;1;01;Vaatplanten;1463;Fumaria;1;0;01;Vaatplanten
12423;Krulmos (G);0;1;03;Mossen;1464;Funaria;1;0;03;Mossen
12424;Suikerkorst (G);0;1;04;Korstmossen;1465;Fuscidea;1;0;04;Korstmossen
12425;Geelster (G);0;1;01;Vaatplanten;1466;Gagea;1;0;01;Vaatplanten
12426;Sneeuwklokje (G);0;1;01;Vaatplanten;1467;Galanthus;1;0;01;Vaatplanten
12427;Galega (G);0;1;01;Vaatplanten;1468;Galega spec.;1;0;01;Vaatplanten
12428;Hennepnetel (G);0;1;01;Vaatplanten;1470;Galeopsis;1;0;01;Vaatplanten
12429;Knopkruid (G);0;1;01;Vaatplanten;1471;Galinsoga;1;0;01;Vaatplanten
12430;Walstro (G);0;1;01;Vaatplanten;1472;Galium;1;0;01;Vaatplanten
12431;Gaultheria (G);0;1;01;Vaatplanten;1474;Gaultheria spec.;1;0;01;Vaatplanten
12432;Leemstippel (G);0;1;04;Korstmossen;1475;Geisleria;1;0;04;Korstmossen
12433;Heidebrem (G);0;1;01;Vaatplanten;1476;Genista;1;0;01;Vaatplanten
12434;Gentiaan (G);0;1;01;Vaatplanten;1477;Gentiana;1;0;01;Vaatplanten
12435;Baardgentiaan (G);0;1;01;Vaatplanten;1478;Gentianella;1;0;01;Vaatplanten
12436;Ooievaarsbek (G);0;1;01;Vaatplanten;1480;Geranium;1;0;01;Vaatplanten
12437;Nagelkruid (G);0;1;01;Vaatplanten;1481;Geum;1;0;01;Vaatplanten
12438;Hoornpapaver (G);0;1;01;Vaatplanten;1483;Glaucium;1;0;01;Vaatplanten
12439;Glaux (G);0;1;01;Vaatplanten;1484;Glaux;1;0;01;Vaatplanten
12440;Glechoma (G);0;1;01;Vaatplanten;1486;Glechoma;1;0;01;Vaatplanten
12441;Vlotgras (G);0;1;01;Vaatplanten;1487;Glyceria;1;0;01;Vaatplanten
12442;Glycine (G);0;1;01;Vaatplanten;1488;Glycine;1;0;01;Vaatplanten
12443;Droogbloem (G);0;1;01;Vaatplanten;1489;Gnaphalium;1;0;01;Vaatplanten
12444;Goodyera (G);0;1;01;Vaatplanten;1490;Goodyera;1;0;01;Vaatplanten
12445;Doolhof-schriftmos (G);0;1;04;Korstmossen;1491;Graphina;1;0;04;Korstmossen
12446;Schriftmos (Graphis);0;1;04;Korstmossen;1492;Graphis;1;0;04;Korstmossen
12447;Gratiola (G);0;1;01;Vaatplanten;1493;Gratiola;1;0;01;Vaatplanten
12448;Zwarte korrelkorst (G);0;1;04;Korstmossen;1494;Gregorella;1;0;04;Korstmossen
12449;Muisjesmos (G);0;1;03;Mossen;1495;Grimmia;1;0;03;Mossen
12450;Groenlandia (G);0;1;01;Vaatplanten;1496;Groenlandia;1;0;01;Vaatplanten
12451;Guizotia (G);0;1;01;Vaatplanten;1497;Guizotia;1;0;01;Vaatplanten
12452;Abrikoosjeskorst (G);0;1;04;Korstmossen;1498;Gyalecta;1;0;04;Korstmossen
12453;Vals glimschoteltje (G);0;1;04;Korstmossen;1499;Gyalidea;1;0;04;Korstmossen
12454;Muggenorchis (G);0;1;01;Vaatplanten;1500;Gymnadenia;1;0;01;Vaatplanten
12455;Driehoeksvaren (G);0;1;01;Vaatplanten;1501;Gymnocarpium;1;0;01;Vaatplanten
12456;Broedkelkje (G);0;1;03;Mossen;1502;Gymnocolea;1;0;03;Mossen
12457;Gypsophila (G);0;1;01;Vaatplanten;1503;Gypsophila;1;0;01;Vaatplanten
12458;Voegenmos (G);0;1;03;Mossen;1504;Gyroweisia;1;0;03;Mossen
12459;Duizendpootmos (G);0;1;03;Mossen;1505;Habrodon;1;0;03;Mossen
12460;Stofkorst (G);0;1;04;Korstmossen;1506;Haematomma;1;0;04;Korstmossen
12461;Porceleinkorst (G);0;1;04;Korstmossen;1507;Halecania;1;0;04;Korstmossen
12462;Schorpioenmos p.p. Hamatocaulis (G);0;1;03;Mossen;1508;Hamatocaulis;1;0;03;Mossen
12463;Hammarbya(G) (G);0;1;01;Vaatplanten;1509;Hammarbya;1;0;01;Vaatplanten
12464;Mijtermos (G);0;1;03;Mossen;1510;Haplomitrium;1;0;03;Mossen
12465;Hedera (G);0;1;01;Vaatplanten;1511;Hedera;1;0;01;Vaatplanten
12466;Granietmos (G);0;1;03;Mossen;1512;Hedwigia;1;0;03;Mossen
12467;Zonneroosje (G);0;1;01;Vaatplanten;1513;Helianthemum;1;0;01;Vaatplanten
12468;Zonnebloem (G);0;1;01;Vaatplanten;1514;Helianthus;1;0;01;Vaatplanten
12469;Helichrysum (G);0;1;01;Vaatplanten;1515;Helichrysum;1;0;01;Vaatplanten
12470;Veldhaver (G);0;1;01;Vaatplanten;1516;Helictotrichon;1;0;01;Vaatplanten
12471;Nieskruid (G);0;1;01;Vaatplanten;1517;Helleborus;1;0;01;Vaatplanten
12472;Schansmos (G);0;1;03;Mossen;1518;Helodium;1;0;03;Mossen
12473;Daglelie (G);0;1;01;Vaatplanten;1519;Hemerocallis;1;0;01;Vaatplanten
12474;Ziltmos (G);0;1;03;Mossen;1520;Hennediella;1;0;03;Mossen
12475;Berenklauw (G);0;1;01;Vaatplanten;1521;Heracleum;1;0;01;Vaatplanten
12476;Herminium (G);0;1;01;Vaatplanten;1522;Herminium;1;0;01;Vaatplanten
12477;Breukkruid (G);0;1;01;Vaatplanten;1523;Herniaria;1;0;01;Vaatplanten
12478;Pronkmos p.p. Herzogiella (G);0;1;03;Mossen;1524;Herzogiella;1;0;03;Mossen
12479;Hesperis (G);0;1;01;Vaatplanten;1525;Hesperis;1;0;01;Vaatplanten
12480;Oranje vingermos (G);0;1;04;Korstmossen;1526;Heterodermia;1;0;04;Korstmossen
12481;Hibiscus (G);0;1;01;Vaatplanten;1527;Hibiscus;1;0;01;Vaatplanten
12482;Havikskruid (G);0;1;01;Vaatplanten;1528;Hieracium;1;0;01;Vaatplanten
12483;Hierochloe (G);0;1;01;Vaatplanten;1529;Hierochloe;1;0;01;Vaatplanten
12484;Himantoglossum (G);0;1;01;Vaatplanten;1530;Himantoglossum;1;0;01;Vaatplanten
12485;Hippocrepis (G);0;1;01;Vaatplanten;1531;Hippocrepis;1;0;01;Vaatplanten
12486;Hippophae (G);0;1;01;Vaatplanten;1532;Hippophae;1;0;01;Vaatplanten
12487;Hippuris (G);0;1;01;Vaatplanten;1533;Hippuris;1;0;01;Vaatplanten
12488;Hirschfeldia (G);0;1;01;Vaatplanten;1534;Hirschfeldia;1;0;01;Vaatplanten
12489;Witbol (G);0;1;01;Vaatplanten;1535;Holcus;1;0;01;Vaatplanten
12490;Holosteum (G);0;1;01;Vaatplanten;1536;Holosteum;1;0;01;Vaatplanten
12491;Spatelmos (G);0;1;03;Mossen;1537;Homalia;1;0;03;Mossen
12492;Zijdemos (G);0;1;03;Mossen;1538;Homalothecium;1;0;03;Mossen
12493;Pluchemos (G);0;1;03;Mossen;1539;Homomallium;1;0;03;Mossen
12494;Honckenya (G);0;1;01;Vaatplanten;1540;Honckenya;1;0;01;Vaatplanten
12495;Glansmos (G);0;1;03;Mossen;1541;Hookeria;1;0;03;Mossen
12496;Hordelymus (G);0;1;01;Vaatplanten;1542;Hordelymus;1;0;01;Vaatplanten
12497;Gerst (G);0;1;01;Vaatplanten;1543;Hordeum;1;0;01;Vaatplanten
12498;Hottonia (G);0;1;01;Vaatplanten;1545;Hottonia;1;0;01;Vaatplanten
12499;Humulus (G);0;1;01;Vaatplanten;1546;Humulus;1;0;01;Vaatplanten
12500;Huperzia (G);0;1;01;Vaatplanten;1547;Huperzia;1;0;01;Vaatplanten
12501;Hyacinthus (G);0;1;01;Vaatplanten;1549;Hyacinthus;1;0;01;Vaatplanten
12502;Hydrocharis (G);0;1;01;Vaatplanten;1551;Hydrocharis;1;0;01;Vaatplanten
12503;Waternavel (G);0;1;01;Vaatplanten;1552;Hydrocotyle;1;0;01;Vaatplanten
12504;Spatwatermos (G);0;1;03;Mossen;1553;Hygrohypnum;1;0;03;Mossen
12505;Etagemos - Hylocomium (G);0;1;03;Mossen;1554;Hylocomium;1;0;03;Mossen
12506;Kalkporie (G);0;1;04;Korstmossen;1555;Hymenelia;1;0;04;Korstmossen
12507;Steensikkelsterretje (G);0;1;03;Mossen;1556;Hymenoloma;1;0;03;Mossen
12508;Hyoscyamus (G);0;1;01;Vaatplanten;1557;Hyoscyamus;1;0;01;Vaatplanten
12509;Hertshooi (G);0;1;01;Vaatplanten;1558;Hypericum;1;0;01;Vaatplanten
12510;Dun schaduwmos (G);0;1;04;Korstmossen;1559;Hyperphyscia;1;0;04;Korstmossen
12511;Klauwtjesmos (G);0;1;03;Mossen;1560;Hypnum;1;0;03;Mossen
12512;Schubjesmos (G);0;1;04;Korstmossen;1561;Hypocenomyce;1;0;04;Korstmossen
12513;Biggenkruid (G);0;1;01;Vaatplanten;1562;Hypochaeris;1;0;01;Vaatplanten
12514;Schorsmos (G);0;1;04;Korstmossen;1563;Hypogymnia;1;0;04;Korstmossen
12515;Gewelfd schildmos (G);0;1;04;Korstmossen;1564;Hypotrachyna;1;0;04;Korstmossen
12516;Hyssopus (G);0;1;01;Vaatplanten;1565;Hyssopus;1;0;01;Vaatplanten
12517;Scheefbloem (G);0;1;01;Vaatplanten;1566;Iberis;1;0;01;Vaatplanten
12518;Vleeskleurige heikorst (G);0;1;04;Korstmossen;1567;Icmadophila;1;0;04;Korstmossen
12519;Ilex (G);0;1;01;Vaatplanten;1568;Ilex;1;0;01;Vaatplanten
12520;Illecebrum (G);0;1;01;Vaatplanten;1569;Illecebrum;1;0;01;Vaatplanten
12521;Springzaad (G);0;1;01;Vaatplanten;1572;Impatiens;1;0;01;Vaatplanten
12522;Dennenmos (G);0;1;04;Korstmossen;1573;Imshaugia;1;0;04;Korstmossen
12523;Alant (G);0;1;01;Vaatplanten;1575;Inula;1;0;01;Vaatplanten
12524;Lis (G);0;1;01;Vaatplanten;1577;Iris;1;0;01;Vaatplanten
12525;Isatis (G);0;1;01;Vaatplanten;1578;Isatis;1;0;01;Vaatplanten
12526;Biesvaren (G);0;1;01;Vaatplanten;1579;Isoetes;1;0;01;Vaatplanten
12527;Isolepis (G);0;1;01;Vaatplanten;1580;Isolepis;1;0;01;Vaatplanten
12528;Palmpjesmos (G);0;1;03;Mossen;1581;Isothecium;1;0;03;Mossen
12529;Iva (G);0;1;01;Vaatplanten;1582;Iva spec.;1;0;01;Vaatplanten
12530;Aspergekorst (G);0;1;04;Korstmossen;1584;Jamesiella;1;0;04;Korstmossen
12531;Jasione (G);0;1;01;Vaatplanten;1585;Jasione;1;0;01;Vaatplanten
12532;Jasmijn (G);0;1;01;Vaatplanten;1586;Jasminum;1;0;01;Vaatplanten
12533;Walnoot (G);0;1;01;Vaatplanten;1587;Juglans;1;0;01;Vaatplanten
12534;Rus (G);0;1;01;Vaatplanten;1588;Juncus;1;0;01;Vaatplanten
12535;Oortjesmos (G);0;1;03;Mossen;1589;Jungermannia;1;0;03;Mossen
12536;Juniperus (G);0;1;01;Vaatplanten;1590;Juniperus;1;0;01;Vaatplanten
12537;Stoppelleeuwenbek (G);0;1;01;Vaatplanten;1594;Kickxia;1;0;01;Vaatplanten
12538;Fijn laddermos (G);0;1;03;Mossen;1595;Kindbergia;1;0;03;Mossen
12539;Knautia (G);0;1;01;Vaatplanten;1597;Knautia;1;0;01;Vaatplanten
12540;Kochia (G);0;1;01;Vaatplanten;1598;Kochia;1;0;01;Vaatplanten
12541;Fakkelgras (G);0;1;01;Vaatplanten;1599;Koeleria;1;0;01;Vaatplanten
12542;Koelreuteria (G);0;1;01;Vaatplanten;1600;Koelreuteria;1;0;01;Vaatplanten
12543;Zuiderzeekorst (G);0;1;04;Korstmossen;1601;Koerberiella;1;0;04;Korstmossen
12544;Spinragmos (G);0;1;03;Mossen;1602;Kurzia;1;0;03;Mossen
12545;Laburnum (G);0;1;01;Vaatplanten;1603;Laburnum;1;0;01;Vaatplanten
12546;Sla (G);0;1;01;Vaatplanten;1604;Lactuca;1;0;01;Vaatplanten
12547;Lagenaria (G);0;1;01;Vaatplanten;1607;Lagenaria;1;0;01;Vaatplanten
12548;Lagurus (G);0;1;01;Vaatplanten;1608;Lagurus;1;0;01;Vaatplanten
12549;Lamarckia (G);0;1;01;Vaatplanten;1609;Lamarckia;1;0;01;Vaatplanten
12550;Lamiastrum (G);0;1;01;Vaatplanten;1610;Lamiastrum;1;0;01;Vaatplanten
12551;Dovenetel (G);0;1;01;Vaatplanten;1611;Lamium;1;0;01;Vaatplanten
12552;Lappula (G);0;1;01;Vaatplanten;1612;Lappula;1;0;01;Vaatplanten
12553;Lapsana (G);0;1;01;Vaatplanten;1613;Lapsana;1;0;01;Vaatplanten
12554;Lork (G);0;1;01;Vaatplanten;1614;Larix;1;0;01;Vaatplanten
12555;Schubwortel (G);0;1;01;Vaatplanten;1617;Lathraea;1;0;01;Vaatplanten
12556;Lathyrus (G);0;1;01;Vaatplanten;1618;Lathyrus;1;0;01;Vaatplanten
12557;Maleboskorst (G);0;1;04;Korstmossen;1621;Lecanactis;1;0;04;Korstmossen
12558;Glimschoteltje (G);0;1;04;Korstmossen;1622;Lecania;1;0;04;Korstmossen
12559;Schijnschriftmos (G);0;1;04;Korstmossen;1623;Lecanographa;1;0;04;Korstmossen
12560;Schotelkorst onbekend (Lecanora);0;1;04;Korstmossen;1624;Lecanora;1;0;04;Korstmossen
12561;Granietkorst (G);0;1;04;Korstmossen;1625;Lecidea;1;0;04;Korstmossen
12562;Purperschaaltje (G);0;1;04;Korstmossen;1626;Lecidella;1;0;04;Korstmossen
12563;Ledum (G);0;1;01;Vaatplanten;1627;Ledum;1;0;01;Vaatplanten
12564;Leersia (G);0;1;01;Vaatplanten;1628;Leersia;1;0;01;Vaatplanten
12565;Spiegelklokje (G);0;1;01;Vaatplanten;1629;Legousia;1;0;01;Vaatplanten
12566;Gladkelkje (G);0;1;03;Mossen;1630;Leiocolea;1;0;03;Mossen
12567;Tuitmos p.p. Lejeunea (G);0;1;03;Mossen;1631;Lejeunea;1;0;03;Mossen
12568;Rozijnmos (G);0;1;04;Korstmossen;1632;Lemmopsis;1;0;04;Korstmossen
12569;Eendenkroos (G);0;1;01;Vaatplanten;1633;Lemna;1;0;01;Vaatplanten
12570;Rozijnenmos (G);0;1;04;Korstmossen;1634;Lempholemma;1;0;04;Korstmossen
12571;Lens (G);0;1;01;Vaatplanten;1635;Lens;1;0;01;Vaatplanten
12572;Leeuwentand (G);0;1;01;Vaatplanten;1636;Leontodon;1;0;01;Vaatplanten
12573;Leonurus (G);0;1;01;Vaatplanten;1637;Leonurus;1;0;01;Vaatplanten
