SPECIES_NR,CODE,WETNAAM,NEDNAAM,AANGEVULD
3407,METZ-SP,Metzgeria species,Boomvorkje (G),0
2772,HOMA-SP,Homalia species,Spatelmos (G),0
2774,HOML-SP,Homalothecium species,Zijdemos (G),0
2132,ENTR-SP,Enteromorpha species,Darmwier,0
6650,CARR-SP,Cardaria species,Pijlkruidkers (G),0
2509,AMBY-SP,Amblystegium species,Pluisdraadmos (G),0
3352,FOSS-SP,Fossombronia species,Goudkorrelmos (G),0
2507,AMBL-SP,Amblyodon species,Stomptandmos (G),0
3120,HOMO-SP,Homomallium species,Pluchemos (G),0
2520,ANDR-SP,Andreaea species,Hunebedmos (G),0
2819,MNIU-SP,Mnium species,Sterrenmos (G),0
2711,ENCA-SP,Encalypta species,Klokhoedje (G),0
9691,SAGTS#V,Sagittaria sagittifolia f. vallisneriifolia,Sagittaria sagittifolia f. vallisneriifolia,1
9693,CARE*EV,Carex lasiocarpa x riparia,Draadzegge x Oeverzegge,0
9462,SPHGC=M,Sphagnum compactum + S. molle,Kussentjesveenmos en Week veenmos,0
9677,CARE*BE,Carex diandra x paniculata,Ronde zegge x Pluimzegge,0
9452,BETUP*P,Betula pendula x pubescens,Betula pendula x pubescens,1
9727,SCIRLAB,Schoenoplectus lacustrus (beekvorm),Schoenoplectus lacustrus (beekvorm),1
2875,PLAIA=E,"Plagiomnium affine ag. (incl. P. elatum,ellipticum)","Plagiomnium affine ag. (incl. P. elatum,ellipticum)",1
3239,SPHGREC,Sphagnum fallax + S. flexuosum,Slank veenmos,0
1757,XANTSTR,Xanthium strumarium (excl. X. orientale),Late stekelnoot,0
2848,ORTTRIV,Orthotrichum rivulare,Beekhaarmuts,0
2982,SCHSAP#,Schistidium apocarpum s.l. (Hedw.),Gewoon achterlichtmos,0
3047,TOMY-SP,Tomentypnum species,Viltnerfmos (G),0
3111,SANO-SP,Sanionia species,Sikkelmos p.p. (G),0
3128,LEPX-SP,Leptodictyum species,Beekmos (G),0
3164,SPHGCEN,Sphagnum centrale,Broekbosveenmos,0
3243,MICR-SP,Micromitrium species,Speldenknopmos (G),0
3264,CAMY-S1,Campyliadelphus species,Goudmos p.p. (G),0
3265,CAMY-S2,Campylophyllum species,Dwerggoudmos (G),0
3266,HAMT-SP,Hamatocaulis species,Schorpioenmos p.p. (G),0
3267,HEND-SP,Hennediella species,Ziltmos (G),0
3268,MICB-SP,Microbryum species,Wintermos (G),0
3269,PALS-SP,Palustriella species,Diknerfmos p.p. (G),0
3270,PARU-SP,Paraleucobryum species,Bezemmos (G),0
3271,PSEX-SP,Pseudocalliergon species,Wolfsklauwmos (G),0
3272,PSE1-SP,Pseudocrossidium species,Smaragdsteeltje p.p. (G),0
3273,SYNT-SP,Syntrichia species,Sterretje (G),0
3274,TIMM-SP,Timmia species,Schedemos (G),0
3275,WARN-SP,Warnstorfia species,Sikkelmos p.p. (G),0
3276,ORTTACU,Orthotrichum acuminatum,Gesloten haarmuts,0
3376,LOPO-SP,Leiocolea species,Gladkelkje (G),0
3412,MICJ-SP,Microlejeunea species,Tuitmos (G),0
9509,CLAOC=P,"Cladonia chlorophaea/pyx. ag. (incl. C. grayi, pocil.)","Cladonia chlorophaea/pyx. ag. (incl. C. grayi, pocil.)",1
3433,PHAE-SP,Phaeoceros species,Hauwmos p.p. (G),0
3306,BARI-SP,Barbilophozia species,Tandmos (G),0
2719,EPHE-SP,Ephemerum species,Eendagsmos (G),0
2859,PHAU-SP,Phascum species,Knopmos (G),0
2716,ENTS-SP,Entosthodon species,Lentemos (G),0
2714,ENTO-SP,Entodon species,Cilindermos (G),0
9318,ENTRINT,Enteromorpha intestinalis,Darmwier,0
2874,PLAI-SP,Plagiomnium species,Boogsterrenmos (G),0
2632,CAML-SP,Campylopus species,Kronkelsteeltje (G),0
2624,CAMY-SP,Campylium species,Goudmos p.p. (G),0
2685,DIDM-SP,Didymodon species,Dubbeltandmos (G),0
3437,PLAG-SP,Plagiochila species,Varentjesmos p.p. (G),0
2689,DIPH-SP,Diphyscium species,Dwergmos (G),0
2671,DICU-SP,Dicranum species,Gaffeltandmos (G),0
3348,DIPO-SP,Diplophyllum species,Zaagmos (G),0
2668,DICN-SP,Dicranoweisia species,Sikkelsterretje (G),0
3217,DICA-SP,Dicranodontium species,Priembladmos (G),0
2665,DICR-SP,Dicranella species,Pluisjesmos (G),0
2663,DICH-SP,Dichodontium species,Beeksterretje (G),0
3144,PLAO-SP,Plagiopus species,Driekantmos (G),0
2880,PLAT-SP,Plagiothecium species,Platmos (G),0
2661,DIAL-SP,Dialytrichia species,Riviermos (G),0
2784,HYMN-SP,Hymenostomum species,Vliesjesmos (G),0
2868,PHYO-SP,Physcomitrella species,Slibmos (G),0
2870,PHYM-SP,Physcomitrium species,Knikkertjesmos (G),0
2502,ALOI-SP,Aloina species,Alo‰mos (G),0
2779,HYGR-SP,Hygrohypnum species,Spatwatermos (G),0
2813,MEES-SP,Meesia species,Langsteelmos (G),0
2781,HYLO-SP,Hylocomium species,Etagemos (G),0
2693,DITR-SP,Ditrichum species,Smaltandmos (G),0
2691,DIST-SP,Distichium species,Visgraatjesmos (G),0
2786,HYPN-SP,Hypnum species,Klauwtjesmos (G),0
3404,MARS-SP,Marsupella species,Vetkelkje (G),0
3402,MARC-SP,Marchantia species,Parapluutjesmos (G),0
2700,DREP-SP,Drepanocladus species,Sikkelmos p.p. (G),0
2754,GRIM-SP,Grimmia species,Muisjesmos (G),0
2537,ATRI-SP,Atrichum species,Rimpelmos (G),0
2807,LESK-SP,Leskea species,Uiterwaardmos (G),0
2749,FONT-SP,Fontinalis species,Bronmos (G),0
2734,FISS-SP,Fissidens species,Vedermos (G),0
2827,NECK-SP,Neckera species,Kringmos (G),0
2835,ORTO-SP,Orthodontium species,Geelsteeltje (G),0
2837,ORTT-SP,Orthotrichum species,Haarmuts (G),0
9419,CATECAE,Catenella caespitosa,Catenella caespitosa,1
3418,NARD-SP,Nardia species,Vleugelmos (G),0
2639,CATO-SP,Catoscopium species,Pijpenkopmos (G),0
2726,EURH-SP,Eurhynchium species,Snavelmos p.p. (G),0
9418,CATE-SP,Catenella species,Catenella species,1
6642,ARUD-SP,Arundinaria species,Bamboe (G),0
2833,OLIG-SP,Oligotrichum species,Noors mos (G),0
3423,ODOT-SP,Odontoschisma species,Dubbeltjesmos (G),0
2831,OCTO-SP,Octodiceras species,Watervedermos (G),0
3358,FRUL-SP,Frullania species,Roestmos (G),0
3363,GYMC-SP,Gymnocolea species,Broedkelkje (G),0
3421,NOWE-SP,Nowellia species,Krulbladmos (G),0
9314,NOST-SP,Nostoc (wier),Nostoc (wier),1
2752,FUNA-SP,Funaria species,Krulmos (G),0
3302,ANTO-SP,Anthoceros species,Hauwmos p.p. (G),0
3326,CEPA-SP,Cephalozia species,Maanmos (G),0
3429,PELL-SP,Pellia species,Plakkaatmos (G),0
2768,HELO-SP,Helodium species,Schansmos (G),0
2529,ANOM-SP,Anomodon species,Touwtjesmos (G),0
6645,AVEU-SP,Avenula species,Veldhaver (G),0
2770,HERZ-SP,Herzogiella species,Pronkmos p.p. (G),0
2523,ANIO-SP,Dicranella (Anisothecium),Greppelmos (G),0
3334,CEPL-SP,Cephaloziella species,Draadmos (G),0
3300,ANEU-SP,Aneura species,Vetmos (G),0
2777,HOOK-SP,Hookeria species,Glansmos (G),0
2766,HEDW-SP,Hedwigia species,Granietmos (G),0
3414,MOER-SP,Moerckia species,Kraalmos (G),0
2857,PALU-SP,Paludella species,Harlekijnmos (G),0
2825,MYRN-SP,Myrinia species,Schubmos (G),0
2762,GYRO-SP,Gyroweisia species,Voegenmos (G),0
2764,HABR-SP,Habrodon species,Duizendpootmos (G),0
2542,AULA-SP,Aulacomnium species,Knopjesmos (G),0
3365,HAPL-SP,Haplomitrium species,Mijtermos (G),0
2533,ANTT-SP,Antitrichia species,Weerhaakmos (G),0
3416,MYLI-SP,Mylia species,Kelkjesmos (G),0
3427,PALL-SP,Pallavicinia species,Elzenmos (G),0
2724,EUCL-SP,Eucladium species,Tufmos (G),0
3339,CHIL-SP,Chiloscyphus species,Lippenmos (G),0
2649,CIRR-SP,Cirriphyllum species,Spitsmos (G),0
2500,ACAU-SP,Acaulon species,Knopmos (G),0
2908,POGO-SP,Pogonatum species,Viltmuts (G),0
9417,BOSTSCO,Bostrychia scorpioides,Schorpioenmos,0
3346,CONO-SP,Conocephalum species,Kegelmos (G),0
3441,PORE-SP,Porella species,Pelsmos (G),0
3379,LEJE-SP,Lejeunea species,Tuitmos p.p. (G),0
9319,CHRTCHL,Chrysothrix chlorina,Chrysothrix chlorina,1
3242,CONA-SP,Conardia species,Vlechtmos (G),0
3511,COLO-SP,Cololejeunea species,Wratjesmos (G),0
2572,BRYO-SP,Bryoerythrophyllum species,Roestvoetje (G),0
3103,CALG-SP,Calliergonella species,Puntmos (G),0
3373,KURZ-SP,Kurzia species,Spinragmos (G),0
3383,LOPH-SP,Lophocolea species,Kantmos (G),0
2657,CRYP-SP,Cryphaea species,Vliermos (G),0
2618,CALR-SP,Calliergon species,Nerfpuntmos (G),0
2659,CTEN-SP,Ctenidium species,Kammos (G),0
3319,CALY-SP,Calypogeia species,Buidelmos (G),0
3389,LOPZ-SP,Lophozia species,Trapmos (G),0
3369,JUNG-SP,Jungermannia species,Oortjesmos (G),0
2616,CALC-SP,Callicladium species,Stronkmos (G),0
2643,CINC-SP,Cinclidium species,Koepelmos (G),0
9416,BOST-SP,Bostrychia species,Bostrychia species,1
2645,CINL-SP,Cinclidotus species,Kribbenmos (G),0
2560,BRAH-SP,Brachythecium species,Dikkopmos (G),0
2921,POLR-SP,Polytrichum species,Haarmos (G),0
2912,POHL-SP,Pohlia species,Peermos (G),0
2614,BUXB-SP,Buxbaumia species,Kaboutermos (G),0
2803,LEPN-SP,Leptodon species,Slakkenhuismos (G),0
2801,LEPB-SP,Leptobryum species,Slankmos (G),0
3315,BLAS-SP,Blasia species,Flesjesmos (G),0
3223,LEPT-SP,Leptobarbula species,Steentjesmos (G),0
3189,DESM-SP,Desmatodon species,Kleimos (G),0
2811,LEUD-SP,Leucodon species,Eekhoorntjesmos (G),0
2652,CLIM-SP,Climacium species,Boompjesmos (G),0
2805,LEPU-SP,Leptodontium species,Dakmos (G),0
2809,LEUO-SP,Leucobryum species,Kussentjesmos (G),0
2574,BRYU-SP,Bryum species,Knikmos (G),0
3343,CLAE-SP,Cladopodiella species,Stompmos (G),0
9320,CLAPFRA,Cladophora fracta,Cladophora fracta,1
2796,ISOP-SP,Pseudotaxiphyllum species,Pronkmos p.p. (G),0
2901,PLEU-SP,Pleuridium species,Kortsteeltje p.p. (G),0
6125,CHIO-SP,Chionodoxa species,Chionodoxa species,1
2654,CRAO-SP,Cratoneuron species,Diknerfmos p.p. (G),0
2897,PLAR-SP,Platygyrium species,Kwastjesmos (G),0
3381,LEPD-SP,Lepidozia species,Neptunusmos (G),0
2904,PLER-SP,Pleurochaete species,Kronkelbladmos p.p. (G),0
2798,ISOT-SP,Isothecium species,Palmpjesmos (G),0
2906,PLEO-SP,Pleurozium species,Bronsmos (G),0
9679,GRONWIE,Groenwieren species,Groenwieren,0
9678,CAMLIN0,Campylopus introflexus (dood),Grijs kronkelsteeltje (dood),0
9682,CLAOST0,Cladonia strepsilis (dood),Cladonia strepsilis (dood),1
9662,GRAAN,Graan species,Graan,0
9661,MOSSHEP,Mossen (overige),Mossen (overige),1
9660,KORSNES,Korstmossen (overige),Korstmossen (overige),1
9690,LEMNGBV,Lemna gibba,Lemna gibba,1
9703,JUNCSQ0,Juncus squarrosus (dood),Trekrus (dood),0
9701,AGRSVI0,Agrostis vinealis (dood),Zandstruisgras (dood),0
9698,CALUVU0,Calluna vulgaris (dood),Struikhei (dood),0
9694,ULVALAC,Ulva lactuca,Ulva lactuca,1
9680,FESTOV0,Festuca ovina (dood),Schapegras (dood),0
9681,MICO-SP,Microspora species,Microspora species,1
9689,LEMNGBB,Lemna gibba,Lemna gibba,1
9688,GLYCMAB,Glyceria maxima,Glyceria maxima,1
9687,GLYCFLB,Glyceria fluitans,Glyceria fluitans,1
9686,ELODNUK,Elodea nuttallii,Elodea nuttallii,1
9685,CALT-SS,Callitriche species,Callitriche species,1
9684,CALT-SB,Callitriche species,Callitriche species,1
9692,SPHR-SP,Sphaerotilis species,Sphaerotilis species,1
2367,ZOMECUL,Zomerpeen cultuurgewas,Zomerpeen cultuurgewas,0
2365,HAKVCUL,Hakvrucht cultuurgewas,Hakvrucht cultuurgewas,1
2366,GRAACUL,Graan cultuurgewas,Graan cultuurgewas,0
9525,POLRPI0,Polytrichum piliferum (dood),Ruig haarmos (dood),0
9524,HYPNCU0,Hypnum cupressiforme (dood),Gewoon klauwtjesmos (dood),0
9523,POLRJU0,Polytrichum juniperinum (dood),Zand-haarmos (dood),0
9522,CALAEP0,Calamagrostis epigejos (dood),Duinriet (dood),0
9532,GINKBIL,Ginkgo biloba,Ginkgo,0
9658,ALGEVLO,Algenvlokken species,Algenvlokken species,1
2360,WINTTAR,Wintertarwe (cult.,Wintertarwe (cult. gewas),0
9706,BATR-SP,Ranunculus (Batrachium),Waterranonkel (ondergeslacht),0
2995,SPHG-SP,Sphagnum species,Veenmos (G),0
3487,SPHA-SP,Sphaerocarpos species,Blaasjesmos (G),0
2135,VAUC-SP,Vaucheria species,Vaucheria species,1
2992,SELI-SP,Seligeria species,Penseelmos (G),0
2990,SCOR-SP,Scorpidium species,Schorpioenmos p.p. (G),0
3236,SCOP-SP,Scopelophila species,Ertsmos (G),0
2987,SCLO-SP,Scleropodium species,Laddermos p.p. (G),0
3497,TRIM-SP,Tritomaria species,Gootmos (G),0
3072,TRIO-SP,Trichostomum species,Haartandmos (G),0
3495,TRIC-SP,Trichocolea species,Wolmos (G),0
3070,TREM-SP,Trematodon species,Langhalsmos (G),0
3056,TORU-SP,Tortula species,Sterretje p.p.  (G),0
3040,THUI-SP,Thuidium species,Thujamos (G),0
3036,TETL-SP,Tetraplodon species,Braakbalmos (G),0
3034,TETP-SP,Tetraphis species,Viertandmos (G),0
3032,TAXI-SP,Taxiphyllum species,Komkommermos (G),0
3493,TARG-SP,Targionia species,Wiggemos  (G),0
3030,SPLA-SP,Splachnum species,Strontmos (G),0
9359,SPIGCRA,Spirogyra crassa,Spirogyra crassa,1
9358,SPIG-SP,Spirogyra (wier),Spirogyra (wier),1
3479,SCAP-SP,Scapania species,Schoffelmos (G),0
3049,TORT-SP,Tortella species,Kronkelbladmos p.p. (G),0
3447,PTIL-SP,Ptilidium species,Franjemos (G),0
2981,SCHSRIV,Schistidium rivulare ag. (incl. S. platyphyllum),Kribben- en Rivierachterlichtmos,0
2960,RHIO-SP,Rhizomnium species,Viltsterrenmos (G),0
3452,REBO-SP,Reboulia species,Schermlevermos (G),0
3450,RADU-SP,Radula species,Schijfjesmos (G),0
2952,RACO-SP,Racomitrium species,Bisschopsmuts (G),0
2950,PYLA-SP,Pylaisia species,Boommos (G),0
2965,RHYC-SP,Rhynchostegiella species,Snavelmos p.p. (G),0
2946,PTII-SP,Ptilium species,Struisveermos (G),0
2969,RHYH-SP,Rhynchostegium species,Snavelmos p.p. (G),0
2943,PTEY-SP,Pterygoneurum species,Plaatjesmos (G),0
3231,PTEI-SP,Pterigynandrum species,Stekeltjesmos (G),0
2941,PSES-SP,Pseudoscleropodium species,Laddermos p.p. (G),0
2939,PSEO-SP,Pseudobryum species,Zwartsteelsterrenmos (G),0
2937,PSED-SP,Pseudephemerum species,Kortsteeltje p.p. (G),0
3445,PREI-SP,Preissia species,Vierkantsmos (G),0
2928,POTT-SP,Pottia species,Kleimos (G),0
2948,PTYC-SP,Ptychomitrium species,Plooimuts (G),0
2963,RHOD-SP,Rhodobryum species,Rozetmos (G),0
2980,SCHS-SP,Schistidium species,Achterlichtmos (G),0
3477,RICO-SP,Ricciocarpos species,Kroosmos (G),0
3460,RICI-SP,Riccia species,Landvorkje (G),0
3454,RICC-SP,Riccardia species,Moerasvorkje (G),0
2978,RHYI-SP,Rhytidium species,Buizerdmos (G),0
2974,RHYT-SP,Rhytidiadelphus species,Haakmos (G),0
3074,ULOT-SP,Ulota species,Kroesmos (G),0
9700,MOLICA0,Molinia caerulea (dood),Pijpestrootje (dood),0
9518,AMMOAR0,Ammophila arenaria (dood),Helm (dood),0
9517,CORECA0,Corynephorus canescens (dood),Buntgras (dood),0
9511,ZYGG-SP,Zygogonium species,Zygogonium species,1
9510,VERRPSA,Verrucaria psammophilla,Verrucaria psammophilla,1
9461,PALMPRO,Palmogloea protuberans,Palmogloea protuberans,1
9457,VAUCDIC,Vaucheria dichotoma,Vaucheria dichotoma,1
9456,ENTRPRO,Enteromorpha prolifera,Darmwier,0
9317,ZYGGERI,Zygogonium ericetorum,Zygogonium ericetorum,1
3085,ZYGO-SP,Zygodon species,Iepenmos (G),0
2131,DRAAWIE,Zygmales species,Draadwier,0
3079,WEIS-SP,Weissia species,Parelmos  (G),0
9520,FESTRU0,Festuca rubra (dood),Rood zwenkgras s.l. (dood),0
9482,CLAP-SP,Cladophora (wier),Cladophora (wier),1
9500,WIERLAP,Wierflap species,Wierflap,0
9481,ULOH-SP,Ulothrix (wier),Ulothrix (wier),1
9699,DESCFL0,Deschampsia flexuosa (dood),Bochtige smele (dood),0
3491,ANAS-SP,Anastrophyllum species,Kielmos (G),0
2535,ARCH-SP,Archidium species,Oermos (G),0
3400,LUNU-SP,Lunularia species,Halvemaantjesmos (G),0
9519,CAREAR0,Carex arenaria (dood),Zandzegge (dood),0
3038,THAM-SP,Thamnobryum species,Struikmos (G),0
9521,DICUSC0,Dicranum scoparium (dood),Gewoon gaffeltandmos (dood),0
9507,TEPRPAL,Tephrocybe palustris,Veenmosgrauwkop,0
2451,TARATAE,Taraxacum taeniatum,Taraxacum taeniatum,1
2274,THUJORI,Thuja orientalis,Thuja orientalis,1
1266,TARATOR,Taraxacum tortilobum,Gekroesde paardenbloem,0
9477,TARASCA,Taraxacum scanicum,Taraxacum scanicum,1
9476,TARADUN,Taraxacum dunense,Taraxacum dunense,1
9475,TARAAGA,Taraxacum agaurum,Taraxacum agaurum,1
9474,TARAAPH,Taraxacum aphanochroum,Taraxacum aphanochroum,1
95,ARONARB,Aronia arbutifolia,Aronia arbutifolia,1
9542,CARE*PR,Carex acuta x elata,Scherpe x Stijve zegge,0
9543,CARE*CS,Carex riparia x vesicaria,Oeverzegge x Blaaszegge,0
3153,POTTTRU,Tortula truncata (incl. T. modica),Gewoon kleimos,0
2028,TARANOR,Taraxacum nordstedtii,Paardebloem (nordstedtii),0
1573,JUNCA*A,Juncus acutiflorus x articulatus,Veldrus x Zomprus,0
1883,SALXELE,Salix eleagnos,Grijze wilg,0
2436,SATUCAL,Clinopodium calamintha ag. (incl. C. menthifolium),"""Bergsteentijm s.l.""",0
2031,TARARUB,Taraxacum rubicundum,Taraxacum rubicundum,1
1584,RHIN*FA,Rhinanthus angustifolius x minor,Grote x Kleine ratelaar,0
1587,RUME*SC,Rumex cripsus x hydrolapathum,Rumex cripsus x hydrolapathum,1
1291,TRAGP-M,Tragopogon pratensis s. minor,Gele morgenster,0
1565,ELYM*LI,Elytrigia x littorea,Elytrigia x littorea,1
1416,ROSADUM,Rosa dumalis,Rosa dumalis,1
2430,TARAOFF,Taraxacum sectie Ruderalia,Gewone paardebloemen,0
5187,QUER*RO,Quercus x rosacea,Wintereik x Zomereik,0
1567,ELYM*OL,Elytrigia x oliveri,Elytrigia x oliveri,1
5338,PANISCH,Panicum schinzii,Panicum schinzii,1
9497,PLAHB*C,Platanthera bifolia x chlorantha,Platanthera bifolia x chlorantha,1
885,DACYM-C,Dactylorhiza maculata s. maculata,Dactylorhiza maculata s. maculata,1
883,DACYM-F,Dactylorhiza maculata s. fuchsii,Dactylorhiza maculata s. fuchsii,1
9717,DACY*BR,Dactylorhiza maculata x majalis,Dactylorhiza maculata x majalis,1
1566,ELYM*OB,Elytrigia x obtusiuscula,Elytrigia x obtusiuscula,1
1082,ROSAMIC,Rosa micranthum,Rosa micranthum,1
5217,CRATM*R,Crataegus monogyna x rosiformis,Eenstijlige x Koraalmeidoorn,0
2326,LYCHCOR,Lychnis coronaria,Lychnis coronaria,1
2429,TARAHAM,Taraxacum sectie Hamata,Haakpaardebloemen,0
2029,TARAOXO,Taraxacum oxoniense,Taraxacum oxoniense,1
1530,SENEJ-D,Senecio jacobaea s. dunensis,Duinkruiskruid,0
1188,SENEJ-J,Senecio jacobaea s. jacobaea,Jakobskruiskruid s.s.,0
1750,VICIV-R,Vicia villosa s. varia,Bonte wikke s.s.,0
9355,RUME*PL,Rumex aquaticys x obtusifolius,Rumex aquaticys x obtusifolius,1
2263,RUMEM=G,Rumex maritimus + R. palustris,Rumex maritimus + R. palustris,1
1274,THALM-D,Thalictrum minus s. dunense,Thalictrum minus s. dunense,1
5216,CRATL*R,Crataegus laevigata x rosiformis,Tweestijlige x Koraalmeidoorn,0
9494,TARACOM,Taraxacum commixtum,Taraxacum commixtum,1
9313,POLPI*V,Polypodium interjectum x vulgare,Polypodium interjectum x vulgare,1
1507,POLNL-P,Persicaria lapathifolia s. pallida,Viltige duizendknoop,0
1506,POLNL-M,Persicaria lapathifolia s. mesomorpha,Groenige duizendknoop,0
1505,POLNL-L,Persicaria lapathifolia s. lapathifolia,Knopige duizendknoop,0
1504,POLNL-B,Persicaria lapathifolia s. brittingeri,Oeverduizendknoop,0
1914,ELEOPAL,Eleocharis palustris ag. (incl. E. uniglumis),Waterbies,0
6145,CORO-SP,Coronilla species,Kroonkruid (G),0
1549,HIERA-A,Hieracium amplexicaule s. amplexicaule,Subsp. amplexicaule v. Stengelo. havikskr.,0
257,CAREREI,Carex reichenbachii,Carex reichenbachii,1
2383,GLYCNOT,Glyceria notata ag. (incl. G. declinata),Stomp en Getand vlotgras,0
241,CARELIG,Carex ligerica,Carex ligerica,1
5091,MENT*DU,Mentha x dumetorum,Oevermunt,0
1931,LOTUCOR,Lotus corniculatus ag. (incl. L. glaber),Gewone en Smalle rolklaver,0
1552,ALOP*PL,Alopecurus bulbosus x geniculatus,Knol- x Geknikte vossenstaart,0
2004,OENOP;A,Oenothera parviflora v. ammophila,Zandteunisbloem,0
2412,OENOP;P,Oenothera parviflora v. parviflora,Kleine teunisbloem s.s.,0
1401,CRATROS,Crataegus rosiformis,Koraalmeidoorn,0
9294,DACYSPH,Dactylorhiza sphagnicola,Dactylorhiza sphagnicola,1
1550,AGRS*MU,Agrostis capillaris x stolonifera,Gewoon struisgras x Fioringras,0
1921,FESTRUB,Festuca rubra ag. (incl. F. arenaria),Rood zwenkgras s.l.,0
1079,ROSAAGR,Rosa agrestis,Rosa agrestis,1
1086,ROSATOM,Rosa tomentosa,Rosa tomentosa,1
9484,TARALAT,Taraxacum laetiforme,Taraxacum laetiforme,1
9516,PLAYU=T,Placynthiella uliginosa + Trapeliopsis granulosa,Placynthiella uliginosa + Trapeliopsis granulosa,1
9483,TARABRA,Taraxacum brachyglossum,Taraxacum brachyglossum,1
1589,SALX*AM,Salix aurita x repens,Salix aurita x repens,1
2327,LYCICHI,Lycium chinense,Lycium chinense,1
2134,HYDDRET,Hydrodictyon reticulatum,Hydrodictyon reticulatum,1
610,HIERA-S,Hieracium amplexicaule s. speluncarum,Subsp. speluncarum v. Stengelo. havikskr.,0
9295,FESTR;L,Festuca rubra v. litoralis,Festuca rubra v. litoralis,1
9473,TARALAC,Taraxacum lacistophyllum,Taraxacum lacistophyllum,1
518,FESTOVI,"Festuca ovina ag. (incl. F. cinerea, F. filiformis)",Schapegras,0
25,ALCHV==,Alchemilla vulgaris ag. (incl. A. glabra e.a.),Vrouwenmantel s.l.,0
84,ARCTMIN,Arctium minus (excl. A. pubens),Kleine klit,0
86,ARCTPUB,Arctium pubens,Middelste klit,0
464,EQUIHY=,Equisetum hyemale ag. (incl. E. x moorei),Schaafstro,0
1405,HIERLAU,Hieracium laurinum,Hieracium laurinum,1
1558,CARE*PA,Carex hostiana x oederi s. oederi,Blonde zegge x Dwergzegge,0
1559,CARE*TU,Carex elata x nigra,Stijve x Zwarte zegge,0
2793,HYPNC;L,Hypnum cupressiforme v. lacunosum,Groot klauwtjesmos,0
1755,XANTORI,Xanthium orientale,Oeverstekelnoot,0
9726,BUTOU;V,Butomus umbellatus v. vallisneriifolius,Butomus umbellatus v. vallisneriifolius,1
9643,CALHP-R,Caltha palustris s. radicans,Caltha palustris s. radicans,1
9710,OEDO-SP,Oedogonium species,Oedogonium species,1
9547,CARE*AL,Carex flava x oederi s. oedocarpa,Gele  x Geelgroene zegge,0
9713,RANUMON,Ranunculus monspeliacus,Ranunculus monspeliacus,1
2707,SCORREV,Scorpidium revolvens ag. (incl. S. cossonii),Klein schorpioenmos,0
9644,TARAHOL,Taraxacum hollandicum,Taraxacum hollandicum,1
1596,SALX*UN,Salix alba x triandra,Salix alba x triandra,1
9315,VAUCGEM,Vaucheria geminata,Vaucheria geminata,1
1540,VIOLP;L,Viola persicifolia v. lacteaeoides,Heidemelkviooltje,0
1541,VIOLP;P,Viola persicifolia v. persicifolia,Veenmelkviooltje,0
1534,SPARE-M,Sparganium erectum s. microcarpum,Sparganium erectum s. microcarpum,1
9307,SCIRM;M,Bolboschoenus maritimus s. maritimus,Bolboschoenus maritimus s. maritimus,1
9858,ZYGNCOM,Zygnema commune,Zygnema commune,1
9306,SCIRM;C,Bolboschoenus maritimus s. compactus,Bolboschoenus maritimus s. compactus,1
9724,MARIQUA,Marsilea quadrifolia,Waterklaver,0
9725,JUNC*BU,Juncus alpinoarticulatus x articulatus,Juncus alpinoarticulatus x articulatus,1
9714,MUSCLAT,Muscari latifolium,Muscari latifolium,1
1376,VICIV-V,Vicia villosa s. villosa,Zachte wikke,0
9659,JUNCA*F,Juncus acutiflorus x alpinoarticulatus,Juncus acutiflorus x alpinoarticulatus,1
9849,APHTSTA,Aphanotheceae stagnina,Aphanotheceae stagnina,1
9848,APHZFLO,Aphanizomenon flos-aqua,Aphanizomenon flos-aqua,1
1949,SCIRLAC,Schoenoplectus lacustris ag. (incl. S. tabernaemontani),Mattenbies s.l.,0
3014,SPHGP=P,Sphagnum palustre + S. papillosum,Gewoon- en Wrattig veenmos,0
9676,CAREA=N,Carex acuta + C. nigra,Carex acuta + C. nigra,1
9340,SALXA*C,Salix aurita x caprea,Salix aurita x caprea,1
2310,RIBESAN,Ribes sanguineum,Rode ribes,0
1588,RUME*SZ,Rumex conglomeratus x crispus,Rumex conglomeratus x crispus,1
9862,ACROOVE,Acrocarpe mossen (overige),Bladmossen (overige),0
